# branch_names=LA,TA,LO,TO; degeneracy=1,2,1,2
# branch	q_real(1/m)	f(THz)	vg(m/s)
4	5.1621382509e+09	14.5931071151	-1424.0053083003
4	5.1644520735e+09	14.5925828108	-1423.4916396801
4	5.1667658961e+09	14.5920586956	-1422.9779710599
4	5.1690797187e+09	14.5915347695	-1422.4643024397
4	5.1713935414e+09	14.5910110327	-1421.9506338194
4	5.1737073640e+09	14.5904874850	-1421.4369651992
4	5.1760211866e+09	14.5899641264	-1420.9232965790
4	5.1783350092e+09	14.5894409570	-1420.4096279588
4	5.1806488318e+09	14.5889179768	-1419.8959593386
4	5.1829626544e+09	14.5883951858	-1419.3822907184
4	5.1852764770e+09	14.5878725839	-1418.8686220982
4	5.1875902996e+09	14.5873501711	-1418.3549534779
4	5.1899041223e+09	14.5868279475	-1417.8412848577
4	5.1922179449e+09	14.5863059131	-1417.3276162375
4	5.1945317675e+09	14.5857840679	-1416.8139476173
4	5.1968455901e+09	14.5852624118	-1416.3002789971
4	5.1991594127e+09	14.5847409449	-1415.7866103769
4	5.2014732353e+09	14.5842196671	-1415.2729417567
4	5.2037870579e+09	14.5836985785	-1414.7592731364
4	5.2061008806e+09	14.5831776790	-1414.2456045162
4	5.2084147032e+09	14.5826569688	-1413.7319358960
4	5.2107285258e+09	14.5821364476	-1413.2182672758
4	5.2130423484e+09	14.5816161157	-1412.7045986556
4	5.2153561710e+09	14.5810959729	-1412.1909300354
4	5.2176699936e+09	14.5805760193	-1411.6772614151
4	5.2199838162e+09	14.5800562548	-1411.1635927949
4	5.2222976389e+09	14.5795366795	-1410.6499241747
4	5.2246114615e+09	14.5790172933	-1410.1362555545
4	5.2269252841e+09	14.5784980963	-1409.6225869343
4	5.2292391067e+09	14.5779790885	-1409.1089183141
4	5.2315529293e+09	14.5774602698	-1408.5952496939
4	5.2338667519e+09	14.5769416403	-1408.0815810736
4	5.2361805745e+09	14.5764232000	-1407.5679124534
4	5.2384943971e+09	14.5759049488	-1407.0542438332
4	5.2408082198e+09	14.5753868868	-1406.5405752130
4	5.2431220424e+09	14.5748690139	-1406.0269065928
4	5.2454358650e+09	14.5743513303	-1405.5132379726
4	5.2477496876e+09	14.5738338357	-1404.9995693524
4	5.2500635102e+09	14.5733165303	-1404.4859007321
4	5.2523773328e+09	14.5727994141	-1403.9722321119
4	5.2546911554e+09	14.5722824871	-1403.4585634917
4	5.2570049781e+09	14.5717657492	-1402.9448948715
4	5.2593188007e+09	14.5712492005	-1402.4312262513
4	5.2616326233e+09	14.5707328409	-1401.9175576311
4	5.2639464459e+09	14.5702166705	-1401.4038890108
4	5.2662602685e+09	14.5697006893	-1400.8902203906
4	5.2685740911e+09	14.5691848972	-1400.3765517704
4	5.2708879137e+09	14.5686692943	-1399.8628831502
4	5.2732017364e+09	14.5681538805	-1399.3492145300
4	5.2755155590e+09	14.5676386559	-1398.8355459098
4	5.2778293816e+09	14.5671236205	-1398.3218772896
4	5.2801432042e+09	14.5666087742	-1397.8082086693
4	5.2824570268e+09	14.5660941171	-1397.2945400491
4	5.2847708494e+09	14.5655796492	-1396.7808714289
4	5.2870846720e+09	14.5650653704	-1396.2672028087
4	5.2893984946e+09	14.5645512808	-1395.7535341885
4	5.2917123173e+09	14.5640373803	-1395.2398655683
4	5.2940261399e+09	14.5635236690	-1394.7261969481
4	5.2963399625e+09	14.5630101469	-1394.2125283278
4	5.2986537851e+09	14.5624968139	-1393.6988597076
4	5.3009676077e+09	14.5619836701	-1393.1851910874
4	5.3032814303e+09	14.5614707154	-1392.6715224672
4	5.3055952529e+09	14.5609579500	-1392.1578538470
4	5.3079090756e+09	14.5604453736	-1391.6441852268
4	5.3102228982e+09	14.5599329865	-1391.1305166065
4	5.3125367208e+09	14.5594207885	-1390.6168479863
4	5.3148505434e+09	14.5589087796	-1390.1031793661
4	5.3171643660e+09	14.5583969599	-1389.5895107459
4	5.3194781886e+09	14.5578853294	-1389.0758421257
4	5.3217920112e+09	14.5573738881	-1388.5621735055
4	5.3241058339e+09	14.5568626359	-1388.0485048853
4	5.3264196565e+09	14.5563515728	-1387.5348362650
4	5.3287334791e+09	14.5558406989	-1387.0211676448
4	5.3310473017e+09	14.5553300142	-1386.5074990246
4	5.3333611243e+09	14.5548195187	-1385.9938304044
4	5.3356749469e+09	14.5543092123	-1385.4801617842
4	5.3379887695e+09	14.5537990951	-1384.9664931640
4	5.3403025921e+09	14.5532891670	-1384.4528245437
4	5.3426164148e+09	14.5527794281	-1383.9391559235
4	5.3449302374e+09	14.5522698784	-1383.4254873033
4	5.3472440600e+09	14.5517605178	-1382.9118186831
4	5.3495578826e+09	14.5512513464	-1382.3981500629
4	5.3518717052e+09	14.5507423641	-1381.8844814427
4	5.3541855278e+09	14.5502335710	-1381.3708128225
4	5.3564993504e+09	14.5497249671	-1380.8571442022
4	5.3588131731e+09	14.5492165523	-1380.3434755820
4	5.3611269957e+09	14.5487083267	-1379.8298069618
4	5.3634408183e+09	14.5482002903	-1379.3161383416
4	5.3657546409e+09	14.5476924430	-1378.8024697214
4	5.3680684635e+09	14.5471847848	-1378.2888011012
4	5.3703822861e+09	14.5466773159	-1377.7751324810
4	5.3726961087e+09	14.5461700361	-1377.2614638607
4	5.3750099313e+09	14.5456629454	-1376.7477952405
4	5.3773237540e+09	14.5451560440	-1376.2341266203
4	5.3796375766e+09	14.5446493317	-1375.7204580001
4	5.3819513992e+09	14.5441428085	-1375.2067893799
4	5.3842652218e+09	14.5436364745	-1374.6931207597
4	5.3865790444e+09	14.5431303297	-1374.1794521394
4	5.3888928670e+09	14.5426243740	-1373.6657835192
4	5.3912066896e+09	14.5421186075	-1373.1521148990
4	5.3935205123e+09	14.5416130302	-1372.6384462788
4	5.3958343349e+09	14.5411076420	-1372.1247776586
4	5.3981481575e+09	14.5406024430	-1371.6111090384
4	5.4004619801e+09	14.5400974331	-1371.0974404182
4	5.4027758027e+09	14.5395926124	-1370.5837717979
4	5.4050896253e+09	14.5390879809	-1370.0701031777
4	5.4074034479e+09	14.5385835385	-1369.5564345575
4	5.4097172706e+09	14.5380792853	-1369.0427659373
4	5.4120310932e+09	14.5375752212	-1368.5290973171
4	5.4143449158e+09	14.5370713463	-1368.0154286969
4	5.4166587384e+09	14.5365676606	-1367.5017600767
4	5.4189725610e+09	14.5360641640	-1366.9880914564
4	5.4212863836e+09	14.5355608566	-1366.4744228362
4	5.4236002062e+09	14.5350577384	-1365.9607542160
4	5.4259140288e+09	14.5345548093	-1365.4470855958
4	5.4282278515e+09	14.5340520694	-1364.9334169756
4	5.4305416741e+09	14.5335495186	-1364.4197483554
4	5.4328554967e+09	14.5330471570	-1363.9060797351
4	5.4351693193e+09	14.5325449846	-1363.3924111149
4	5.4374831419e+09	14.5320430013	-1362.8787424947
4	5.4397969645e+09	14.5315412072	-1362.3650738745
4	5.4421107871e+09	14.5310396023	-1361.8514052543
4	5.4444246098e+09	14.5305381865	-1361.3377366341
4	5.4467384324e+09	14.5300369599	-1360.8240680139
4	5.4490522550e+09	14.5295359224	-1360.3103993936
4	5.4513660776e+09	14.5290350741	-1359.7967307734
4	5.4536799002e+09	14.5285344149	-1359.2830621532
4	5.4559937228e+09	14.5280339450	-1358.7693935330
4	5.4583075454e+09	14.5275336642	-1358.2557249128
4	5.4606213681e+09	14.5270335725	-1357.7420562926
4	5.4629351907e+09	14.5265336700	-1357.2283876724
4	5.4652490133e+09	14.5260339567	-1356.7147190521
4	5.4675628359e+09	14.5255344325	-1356.2010504319
4	5.4698766585e+09	14.5250350975	-1355.6873818117
4	5.4721904811e+09	14.5245359516	-1355.1737131915
4	5.4745043037e+09	14.5240369950	-1354.6600445713
4	5.4768181263e+09	14.5235382274	-1354.1463759511
4	5.4791319490e+09	14.5230396491	-1353.6327073308
4	5.4814457716e+09	14.5225412599	-1353.1190387106
4	5.4837595942e+09	14.5220430598	-1352.6053700904
4	5.4860734168e+09	14.5215450490	-1352.0917014702
4	5.4883872394e+09	14.5210472272	-1351.5780328500
4	5.4907010620e+09	14.5205495947	-1351.0643642298
4	5.4930148846e+09	14.5200521513	-1350.5506956096
4	5.4953287073e+09	14.5195548971	-1350.0370269893
4	5.4976425299e+09	14.5190578320	-1349.5233583691
4	5.4999563525e+09	14.5185609561	-1349.0096897489
4	5.5022701751e+09	14.5180642693	-1348.4960211287
4	5.5045839977e+09	14.5175677718	-1347.9823525085
4	5.5068978203e+09	14.5170714633	-1347.4686838883
4	5.5092116429e+09	14.5165753441	-1346.9550152681
4	5.5115254656e+09	14.5160794140	-1346.4413466478
4	5.5138392882e+09	14.5155836730	-1345.9276780276
4	5.5161531108e+09	14.5150881213	-1345.4140094074
4	5.5184669334e+09	14.5145927587	-1344.9003407872
4	5.5207807560e+09	14.5140975852	-1344.3866721670
4	5.5230945786e+09	14.5136026009	-1343.8730035468
4	5.5254084012e+09	14.5131078058	-1343.3593349265
4	5.5277222238e+09	14.5126131998	-1342.8456663063
4	5.5300360465e+09	14.5121187830	-1342.3319976861
4	5.5323498691e+09	14.5116245554	-1341.8183290659
4	5.5346636917e+09	14.5111305169	-1341.3046604457
4	5.5369775143e+09	14.5106366676	-1340.7909918255
4	5.5392913369e+09	14.5101430074	-1340.2773232053
4	5.5416051595e+09	14.5096495364	-1339.7636545850
4	5.5439189821e+09	14.5091562546	-1339.2499859648
4	5.5462328048e+09	14.5086631619	-1338.7363173446
4	5.5485466274e+09	14.5081702584	-1338.2226487244
4	5.5508604500e+09	14.5076775441	-1337.7089801042
4	5.5531742726e+09	14.5071850189	-1337.1953114840
4	5.5554880952e+09	14.5066926828	-1336.6816428638
4	5.5578019178e+09	14.5062005360	-1336.1679742435
4	5.5601157404e+09	14.5057085783	-1335.6543056233
4	5.5624295630e+09	14.5052168097	-1335.1406370031
4	5.5647433857e+09	14.5047252304	-1334.6269683829
4	5.5670572083e+09	14.5042338401	-1334.1132997627
4	5.5693710309e+09	14.5037426391	-1333.5996311425
4	5.5716848535e+09	14.5032516272	-1333.0859625222
4	5.5739986761e+09	14.5027608045	-1332.5722939020
4	5.5763124987e+09	14.5022701709	-1332.0586252818
4	5.5786263213e+09	14.5017797265	-1331.5449566616
4	5.5809401440e+09	14.5012894712	-1331.0312880414
4	5.5832539666e+09	14.5007994052	-1330.5176194212
4	5.5855677892e+09	14.5003095282	-1330.0039508010
4	5.5878816118e+09	14.4998198405	-1329.4902821807
4	5.5901954344e+09	14.4993303419	-1328.9766135605
4	5.5925092570e+09	14.4988410324	-1328.4629449403
4	5.5948230796e+09	14.4983519122	-1327.9492763201
4	5.5971369023e+09	14.4978629810	-1327.4356076999
4	5.5994507249e+09	14.4973742391	-1326.9219390797
4	5.6017645475e+09	14.4968856863	-1326.4082704595
4	5.6040783701e+09	14.4963973227	-1325.8946018392
4	5.6063921927e+09	14.4959091482	-1325.3809332190
4	5.6087060153e+09	14.4954211629	-1324.8672645988
4	5.6110198379e+09	14.4949333668	-1324.3535959786
4	5.6133336605e+09	14.4944457598	-1323.8399273584
4	5.6156474832e+09	14.4939583419	-1323.3262587382
4	5.6179613058e+09	14.4934711133	-1322.8125901179
4	5.6202751284e+09	14.4929840738	-1322.2989214977
4	5.6225889510e+09	14.4924972235	-1321.7852528775
4	5.6249027736e+09	14.4920105623	-1321.2715842573
4	5.6272165962e+09	14.4915240903	-1320.7579156371
4	5.6295304188e+09	14.4910378074	-1320.2442470169
4	5.6318442415e+09	14.4905517137	-1319.7305783967
4	5.6341580641e+09	14.4900658092	-1319.2169097764
4	5.6364718867e+09	14.4895800938	-1318.7032411562
4	5.6387857093e+09	14.4890945676	-1318.1895725360
4	5.6410995319e+09	14.4886092306	-1317.6759039158
4	5.6434133545e+09	14.4881240827	-1317.1622352956
4	5.6457271771e+09	14.4876391240	-1316.6485666754
4	5.6480409998e+09	14.4871543544	-1316.1348980552
4	5.6503548224e+09	14.4866697740	-1315.6212294349
4	5.6526686450e+09	14.4861853828	-1315.1075608147
4	5.6549824676e+09	14.4857011807	-1314.5938921945
4	5.6572962902e+09	14.4852171678	-1314.0802235743
4	5.6596101128e+09	14.4847333441	-1313.5665549541
4	5.6619239354e+09	14.4842497095	-1313.0528863339
4	5.6642377580e+09	14.4837662641	-1312.5392177136
4	5.6665515807e+09	14.4832830078	-1312.0255490934
4	5.6688654033e+09	14.4827999407	-1311.5118804732
4	5.6711792259e+09	14.4823170628	-1310.9982118530
4	5.6734930485e+09	14.4818343740	-1310.4845432328
4	5.6758068711e+09	14.4813518744	-1309.9708746126
4	5.6781206937e+09	14.4808695639	-1309.4572059924
4	5.6804345163e+09	14.4803874426	-1308.9435373721
4	5.6827483390e+09	14.4799055105	-1308.4298687519
4	5.6850621616e+09	14.4794237675	-1307.9162001317
4	5.6873759842e+09	14.4789422137	-1307.4025315115
4	5.6896898068e+09	14.4784608491	-1306.8888628913
4	5.6920036294e+09	14.4779796736	-1306.3751942711
4	5.6943174520e+09	14.4774986872	-1305.8615256509
4	5.6966312746e+09	14.4770178901	-1305.3478570306
4	5.6989450973e+09	14.4765372821	-1304.8341884104
4	5.7012589199e+09	14.4760568632	-1304.3205197902
4	5.7035727425e+09	14.4755766336	-1303.8068511700
4	5.7058865651e+09	14.4750965931	-1303.2931825498
4	5.7082003877e+09	14.4746167417	-1302.7795139296
4	5.7105142103e+09	14.4741370795	-1302.2658453093
4	5.7128280329e+09	14.4736576065	-1301.7521766891
4	5.7151418555e+09	14.4731783226	-1301.2385080689
4	5.7174556782e+09	14.4726992279	-1300.7248394487
4	5.7197695008e+09	14.4722203224	-1300.2111708285
4	5.7220833234e+09	14.4717416060	-1299.6975022083
4	5.7243971460e+09	14.4712630788	-1299.1838335881
4	5.7267109686e+09	14.4707847407	-1298.6701649678
4	5.7290247912e+09	14.4703065918	-1298.1564963476
4	5.7313386138e+09	14.4698286321	-1297.6428277274
4	5.7336524365e+09	14.4693508615	-1297.1291591072
4	5.7359662591e+09	14.4688732801	-1296.6154904870
4	5.7382800817e+09	14.4683958878	-1296.1018218668
4	5.7405939043e+09	14.4679186847	-1295.5881532466
4	5.7429077269e+09	14.4674416708	-1295.0744846263
4	5.7452215495e+09	14.4669648461	-1294.5608160061
4	5.7475353721e+09	14.4664882105	-1294.0471473859
4	5.7498491947e+09	14.4660117640	-1293.5334787657
4	5.7521630174e+09	14.4655355067	-1293.0198101455
4	5.7544768400e+09	14.4650594386	-1292.5061415253
4	5.7567906626e+09	14.4645835597	-1291.9924729050
4	5.7591044852e+09	14.4641078699	-1291.4788042848
4	5.7614183078e+09	14.4636323692	-1290.9651356646
4	5.7637321304e+09	14.4631570578	-1290.4514670444
4	5.7660459530e+09	14.4626819354	-1289.9377984242
4	5.7683597757e+09	14.4622070023	-1289.4241298040
4	5.7706735983e+09	14.4617322583	-1288.9104611838
4	5.7729874209e+09	14.4612577035	-1288.3967925635
4	5.7753012435e+09	14.4607833378	-1287.8831239433
4	5.7776150661e+09	14.4603091613	-1287.3694553231
4	5.7799288887e+09	14.4598351740	-1286.8557867029
4	5.7822427113e+09	14.4593613758	-1286.3421180827
4	5.7845565340e+09	14.4588877668	-1285.8284494625
4	5.7868703566e+09	14.4584143469	-1285.3147808423
4	5.7891841792e+09	14.4579411162	-1284.8011122220
4	5.7914980018e+09	14.4574680747	-1284.2874436018
4	5.7938118244e+09	14.4569952223	-1283.7737749816
4	5.7961256470e+09	14.4565225591	-1283.2601063614
4	5.7984394696e+09	14.4560500851	-1282.7464377412
4	5.8007532922e+09	14.4555778002	-1282.2327691210
4	5.8030671149e+09	14.4551057045	-1281.7191005007
4	5.8053809375e+09	14.4546337979	-1281.2054318805
4	5.8076947601e+09	14.4541620805	-1280.6917632603
4	5.8100085827e+09	14.4536905523	-1280.1780946401
4	5.8123224053e+09	14.4532192132	-1279.6644260199
4	5.8146362279e+09	14.4527480633	-1279.1507573997
4	5.8169500505e+09	14.4522771025	-1278.6370887795
4	5.8192638732e+09	14.4518063309	-1278.1234201592
4	5.8215776958e+09	14.4513357485	-1277.6097515390
4	5.8238915184e+09	14.4508653553	-1277.0960829188
4	5.8262053410e+09	14.4503951511	-1276.5824142986
4	5.8285191636e+09	14.4499251362	-1276.0687456784
4	5.8308329862e+09	14.4494553104	-1275.5550770582
4	5.8331468088e+09	14.4489856738	-1275.0414084380
4	5.8354606315e+09	14.4485162263	-1274.5277398177
4	5.8377744541e+09	14.4480469680	-1274.0140711975
4	5.8400882767e+09	14.4475778989	-1273.5004025773
4	5.8424020993e+09	14.4471090189	-1272.9867339571
4	5.8447159219e+09	14.4466403281	-1272.4730653369
4	5.8470297445e+09	14.4461718265	-1271.9593967167
4	5.8493435671e+09	14.4457035140	-1271.4457280964
4	5.8516573897e+09	14.4452353907	-1270.9320594762
4	5.8539712124e+09	14.4447674565	-1270.4183908560
4	5.8562850350e+09	14.4442997115	-1269.9047222358
4	5.8585988576e+09	14.4438321556	-1269.3910536156
4	5.8609126802e+09	14.4433647890	-1268.8773849954
4	5.8632265028e+09	14.4428976114	-1268.3637163752
4	5.8655403254e+09	14.4424306231	-1267.8500477549
4	5.8678541480e+09	14.4419638239	-1267.3363791347
4	5.8701679707e+09	14.4414972139	-1266.8227105145
4	5.8724817933e+09	14.4410307930	-1266.3090418943
4	5.8747956159e+09	14.4405645613	-1265.7953732741
4	5.8771094385e+09	14.4400985187	-1265.2817046539
4	5.8794232611e+09	14.4396326653	-1264.7680360337
4	5.8817370837e+09	14.4391670011	-1264.2543674134
4	5.8840509063e+09	14.4387015261	-1263.7406987932
4	5.8863647290e+09	14.4382362402	-1263.2270301730
4	5.8886785516e+09	14.4377711434	-1262.7133615528
4	5.8909923742e+09	14.4373062358	-1262.1996929326
4	5.8933061968e+09	14.4368415174	-1261.6860243124
4	5.8956200194e+09	14.4363769882	-1261.1723556921
4	5.8979338420e+09	14.4359126481	-1260.6586870719
4	5.9002476646e+09	14.4354484971	-1260.1450184517
4	5.9025614872e+09	14.4349845354	-1259.6313498315
4	5.9048753099e+09	14.4345207628	-1259.1176812113
4	5.9071891325e+09	14.4340571793	-1258.6040125911
4	5.9095029551e+09	14.4335937850	-1258.0903439709
4	5.9118167777e+09	14.4331305799	-1257.5766753506
4	5.9141306003e+09	14.4326675640	-1257.0630067304
4	5.9164444229e+09	14.4322047372	-1256.5493381102
4	5.9187582455e+09	14.4317420995	-1256.0356694900
4	5.9210720682e+09	14.4312796510	-1255.5220008698
4	5.9233858908e+09	14.4308173917	-1255.0083322496
4	5.9256997134e+09	14.4303553216	-1254.4946636294
4	5.9280135360e+09	14.4298934406	-1253.9809950091
4	5.9303273586e+09	14.4294317488	-1253.4673263889
4	5.9326411812e+09	14.4289702461	-1252.9536577687
4	5.9349550038e+09	14.4285089326	-1252.4399891485
4	5.9372688264e+09	14.4280478082	-1251.9263205283
4	5.9395826491e+09	14.4275868731	-1251.4126519081
4	5.9418964717e+09	14.4271261270	-1250.8989832878
4	5.9442102943e+09	14.4266655702	-1250.3853146676
4	5.9465241169e+09	14.4262052025	-1249.8716460474
4	5.9488379395e+09	14.4257450240	-1249.3579774272
4	5.9511517621e+09	14.4252850346	-1248.8443088070
4	5.9534655847e+09	14.4248252344	-1248.3306401868
4	5.9557794074e+09	14.4243656233	-1247.8169715666
4	5.9580932300e+09	14.4239062014	-1247.3033029463
4	5.9604070526e+09	14.4234469687	-1246.7896343261
4	5.9627208752e+09	14.4229879251	-1246.2759657059
4	5.9650346978e+09	14.4225290707	-1245.7622970857
4	5.9673485204e+09	14.4220704055	-1245.2486284655
4	5.9696623430e+09	14.4216119294	-1244.7349598453
4	5.9719761657e+09	14.4211536425	-1244.2212912251
4	5.9742899883e+09	14.4206955447	-1243.7076226048
4	5.9766038109e+09	14.4202376361	-1243.1939539846
4	5.9789176335e+09	14.4197799167	-1242.6802853644
4	5.9812314561e+09	14.4193223864	-1242.1666167442
4	5.9835452787e+09	14.4188650453	-1241.6529481240
4	5.9858591013e+09	14.4184078934	-1241.1392795038
4	5.9881729239e+09	14.4179509306	-1240.6256108835
4	5.9904867466e+09	14.4174941570	-1240.1119422633
4	5.9928005692e+09	14.4170375725	-1239.5982736431
4	5.9951143918e+09	14.4165811772	-1239.0846050229
4	5.9974282144e+09	14.4161249711	-1238.5709364027
4	5.9997420370e+09	14.4156689541	-1238.0572677825
4	6.0020558596e+09	14.4152131263	-1237.5435991623
4	6.0043696822e+09	14.4147574876	-1237.0299305420
4	6.0066835049e+09	14.4143020381	-1236.5162619218
4	6.0089973275e+09	14.4138467778	-1236.0025933016
4	6.0113111501e+09	14.4133917066	-1235.4889246814
4	6.0136249727e+09	14.4129368246	-1234.9752560612
4	6.0159387953e+09	14.4124821318	-1234.4615874410
4	6.0182526179e+09	14.4120276281	-1233.9479188208
4	6.0205664405e+09	14.4115733136	-1233.4342502005
4	6.0228802632e+09	14.4111191882	-1232.9205815803
4	6.0251940858e+09	14.4106652520	-1232.4069129601
4	6.0275079084e+09	14.4102115050	-1231.8932443399
4	6.0298217310e+09	14.4097579471	-1231.3795757197
4	6.0321355536e+09	14.4093045784	-1230.8659070995
4	6.0344493762e+09	14.4088513988	-1230.3522384792
4	6.0367631988e+09	14.4083984085	-1229.8385698590
4	6.0390770214e+09	14.4079456072	-1229.3249012388
4	6.0413908441e+09	14.4074929952	-1228.8112326186
4	6.0437046667e+09	14.4070405723	-1228.2975639984
4	6.0460184893e+09	14.4065883385	-1227.7838953782
4	6.0483323119e+09	14.4061362939	-1227.2702267580
4	6.0506461345e+09	14.4056844385	-1226.7565581377
4	6.0529599571e+09	14.4052327723	-1226.2428895175
4	6.0552737797e+09	14.4047812952	-1225.7292208973
4	6.0575876024e+09	14.4043300072	-1225.2155522771
4	6.0599014250e+09	14.4038789084	-1224.7018836569
4	6.0622152476e+09	14.4034279988	-1224.1882150367
4	6.0645290702e+09	14.4029772784	-1223.6745464165
4	6.0668428928e+09	14.4025267471	-1223.1608777962
4	6.0691567154e+09	14.4020764050	-1222.6472091760
4	6.0714705380e+09	14.4016262520	-1222.1335405558
4	6.0737843607e+09	14.4011762882	-1221.6198719356
4	6.0760981833e+09	14.4007265136	-1221.1062033154
4	6.0784120059e+09	14.4002769281	-1220.5925346952
4	6.0807258285e+09	14.3998275318	-1220.0788660749
4	6.0830396511e+09	14.3993783246	-1219.5651974547
4	6.0853534737e+09	14.3989293066	-1219.0515288345
4	6.0876672963e+09	14.3984804778	-1218.5378602143
4	6.0899811189e+09	14.3980318381	-1218.0241915941
4	6.0922949416e+09	14.3975833876	-1217.5105229739
4	6.0946087642e+09	14.3971351263	-1216.9968543537
4	6.0969225868e+09	14.3966870541	-1216.4831857334
4	6.0992364094e+09	14.3962391710	-1215.9695171132
4	6.1015502320e+09	14.3957914772	-1215.4558484930
4	6.1038640546e+09	14.3953439725	-1214.9421798728
4	6.1061778772e+09	14.3948966569	-1214.4285112526
4	6.1084916999e+09	14.3944495306	-1213.9148426324
4	6.1108055225e+09	14.3940025934	-1213.4011740122
4	6.1131193451e+09	14.3935558453	-1212.8875053919
4	6.1154331677e+09	14.3931092864	-1212.3738367717
4	6.1177469903e+09	14.3926629167	-1211.8601681515
4	6.1200608129e+09	14.3922167361	-1211.3464995313
4	6.1223746355e+09	14.3917707447	-1210.8328309111
4	6.1246884581e+09	14.3913249425	-1210.3191622909
4	6.1270022808e+09	14.3908793294	-1209.8054936706
4	6.1293161034e+09	14.3904339055	-1209.2918250504
4	6.1316299260e+09	14.3899886707	-1208.7781564302
4	6.1339437486e+09	14.3895436251	-1208.2644878100
4	6.1362575712e+09	14.3890987687	-1207.7508191898
4	6.1385713938e+09	14.3886541014	-1207.2371505696
4	6.1408852164e+09	14.3882096233	-1206.7234819494
4	6.1431990391e+09	14.3877653343	-1206.2098133291
4	6.1455128617e+09	14.3873212345	-1205.6961447089
4	6.1478266843e+09	14.3868773239	-1205.1824760887
4	6.1501405069e+09	14.3864336024	-1204.6688074685
4	6.1524543295e+09	14.3859900701	-1204.1551388483
4	6.1547681521e+09	14.3855467270	-1203.6414702281
4	6.1570819747e+09	14.3851035730	-1203.1278016078
4	6.1593957974e+09	14.3846606082	-1202.6141329876
4	6.1617096200e+09	14.3842178325	-1202.1004643674
4	6.1640234426e+09	14.3837752460	-1201.5867957472
4	6.1663372652e+09	14.3833328487	-1201.0731271270
4	6.1686510878e+09	14.3828906405	-1200.5594585068
4	6.1709649104e+09	14.3824486215	-1200.0457898866
4	6.1732787330e+09	14.3820067917	-1199.5321212663
4	6.1755925556e+09	14.3815651510	-1199.0184526461
4	6.1779063783e+09	14.3811236995	-1198.5047840259
4	6.1802202009e+09	14.3806824371	-1197.9911154057
4	6.1825340235e+09	14.3802413639	-1197.4774467855
4	6.1848478461e+09	14.3798004798	-1196.9637781653
4	6.1871616687e+09	14.3793597850	-1196.4501095451
4	6.1894754913e+09	14.3789192792	-1195.9364409248
4	6.1917893139e+09	14.3784789627	-1195.4227723046
4	6.1941031366e+09	14.3780388353	-1194.9091036844
4	6.1964169592e+09	14.3775988971	-1194.3954350642
4	6.1987307818e+09	14.3771591480	-1193.8817664440
4	6.2010446044e+09	14.3767195881	-1193.3680978238
4	6.2033584270e+09	14.3762802173	-1192.8544292035
4	6.2056722496e+09	14.3758410358	-1192.3407605833
4	6.2079860722e+09	14.3754020433	-1191.8270919631
4	6.2102998949e+09	14.3749632401	-1191.3134233429
4	6.2126137175e+09	14.3745246260	-1190.7997547227
4	6.2149275401e+09	14.3740862010	-1190.2860861025
4	6.2172413627e+09	14.3736479653	-1189.7724174823
4	6.2195551853e+09	14.3732099186	-1189.2587488620
4	6.2218690079e+09	14.3727720612	-1188.7450802418
4	6.2241828305e+09	14.3723343929	-1188.2314116216
4	6.2264966531e+09	14.3718969138	-1187.7177430014
4	6.2288104758e+09	14.3714596238	-1187.2040743812
4	6.2311242984e+09	14.3710225230	-1186.6904057610
4	6.2334381210e+09	14.3705856113	-1186.1767371408
4	6.2357519436e+09	14.3701488889	-1185.6630685205
4	6.2380657662e+09	14.3697123555	-1185.1493999003
4	6.2403795888e+09	14.3692760114	-1184.6357312801
4	6.2426934114e+09	14.3688398564	-1184.1220626599
4	6.2450072341e+09	14.3684038905	-1183.6083940397
4	6.2473210567e+09	14.3679681139	-1183.0947254195
4	6.2496348793e+09	14.3675325264	-1182.5810567992
4	6.2519487019e+09	14.3670971280	-1182.0673881790
4	6.2542625245e+09	14.3666619188	-1181.5537195588
4	6.2565763471e+09	14.3662268988	-1181.0400509386
4	6.2588901697e+09	14.3657920679	-1180.5263823184
4	6.2612039924e+09	14.3653574262	-1180.0127136982
4	6.2635178150e+09	14.3649229737	-1179.4990450780
4	6.2658316376e+09	14.3644887103	-1178.9853764577
4	6.2681454602e+09	14.3640546361	-1178.4717078375
4	6.2704592828e+09	14.3636207510	-1177.9580392173
4	6.2727731054e+09	14.3631870551	-1177.4443705971
4	6.2750869280e+09	14.3627535484	-1176.9307019769
4	6.2774007506e+09	14.3623202308	-1176.4170333567
4	6.2797145733e+09	14.3618871024	-1175.9033647365
4	6.2820283959e+09	14.3614541632	-1175.3896961162
4	6.2843422185e+09	14.3610214131	-1174.8760274960
4	6.2866560411e+09	14.3605888521	-1174.3623588758
4	6.2889698637e+09	14.3601564804	-1173.8486902556
4	6.2912836863e+09	14.3597242978	-1173.3350216354
4	6.2935975089e+09	14.3592923043	-1172.8213530152
4	6.2959113316e+09	14.3588605001	-1172.3076843949
4	6.2982251542e+09	14.3584288849	-1171.7940157747
4	6.3005389768e+09	14.3579974590	-1171.2803471545
4	6.3028527994e+09	14.3575662222	-1170.7666785343
4	6.3051666220e+09	14.3571351746	-1170.2530099141
4	6.3074804446e+09	14.3567043161	-1169.7393412939
4	6.3097942672e+09	14.3562736468	-1169.2256726737
