idxcell,idycell,idzcell,Tinit
2,70,6,327.08408274562504
3,70,6,325.32777553600005
4,70,6,323.5386847855
5,70,6,321.7269945122499
6,70,6,319.9074040155
7,70,6,318.9967753295
1,71,6,327.92160223875
2,71,6,327.04976026775
3,71,6,325.29122343225004
4,71,6,323.504883559
5,71,6,321.701646013125
6,71,6,319.893535115125
7,71,6,318.98901675425
1,72,6,327.89481149925
2,72,6,327.02082343562506
3,72,6,325.260354634375
4,72,6,323.47748496762506
5,72,6,321.68119939775
6,72,6,319.8819551005
7,72,6,318.982607444
1,73,6,327.87341301725
2,73,6,326.99763236787504
3,73,6,325.23576763425
4,73,6,323.45548102887494
5,73,6,321.66425264725
6,73,6,319.8723473805
7,73,6,318.97746797425003
1,74,6,327.8572252845
2,74,6,326.980031823375
3,74,6,325.217594443375
4,74,6,323.43943295875
5,74,6,321.65206924087505
6,74,6,319.86559960875
7,74,6,318.97357612875004
1,75,6,327.84623868899996
2,75,6,326.967522072875
3,75,6,325.204992947625
4,75,6,323.42968418199996
5,75,6,321.6458307114999
6,75,6,319.862200837
7,75,6,318.9709281765
1,76,6,327.84056280325
2,76,6,326.96084894324997
3,76,6,325.197880395375
4,76,6,323.42470696037503
5,76,6,321.64374541362497
6,76,6,319.8611280831249
7,76,6,318.96955355225003
1,77,6,327.839072671
2,77,6,326.959256229
3,77,6,325.19580693225
4,77,6,323.423080828
5,77,6,321.64327584475
6,77,6,319.86087961275
7,77,6,318.9691951145
1,1,7,327.9881267835
2,1,7,327.1237505685
3,1,7,325.38714678925
4,1,7,323.63078966525
5,1,7,321.8619063765
6,1,7,320.095857112
7,1,7,319.2145615765
1,2,7,327.98962456575003
2,2,7,327.12524478125
3,2,7,325.389147580125
4,2,7,323.63290362487504
5,2,7,321.86347762524997
6,2,7,320.09675054474997
7,2,7,319.21492292525
1,3,7,327.9952388395
2,3,7,327.130642231625
3,3,7,325.39507287937505
4,3,7,323.63912052175004
5,3,7,321.868708914375
6,3,7,320.09976994824996
7,3,7,319.21626297625
1,4,7,328.006110229
2,4,7,327.141484861375
3,4,7,325.405332727875
4,4,7,323.648946248
5,4,7,321.877310486375
6,4,7,320.10471025475005
7,4,7,319.21888607075
1,5,7,328.02231973525
2,5,7,327.158007747375
3,5,7,325.42110283912496
4,5,7,323.663344844625
5,5,7,321.88895057450003
6,5,7,320.11128263775
7,5,7,319.222843897
1,6,7,328.0441011045
2,6,7,327.180131451625
3,6,7,325.44368670925
4,6,7,323.684493911125
5,6,7,321.905055924875
6,6,7,320.12026147899996
7,6,7,319.22818731075
1,7,7,328.07143585775
2,7,7,327.2084586205
3,7,7,325.47393959425
4,7,7,323.71360924299995
5,7,7,321.92751805287503
6,7,7,320.132565895375
7,7,7,319.23491636575
1,8,7,328.10413138525
2,8,7,327.24348382037505
3,8,7,325.51213901074993
4,8,7,323.75000252975
5,8,7,321.95567828275
6,8,7,320.14790121175
7,8,7,319.2430091515
1,9,7,328.142480676
2,9,7,327.285425419875
3,9,7,325.558570035625
4,9,7,323.79452998312496
5,9,7,321.99018614662504
6,9,7,320.166308723875
7,9,7,319.25253521325
1,10,7,328.18659277949996
2,10,7,327.33548849150003
3,10,7,325.616235780625
4,10,7,323.851272383
5,10,7,322.034748738875
6,10,7,320.1892701615
7,10,7,319.2635002535
1,11,7,328.2363078725
2,11,7,327.39564552225
3,11,7,325.68942657649995
4,11,7,323.92328261225
5,11,7,322.09194267025003
6,11,7,320.218550121875
7,11,7,319.27591014675
1,12,7,328.29179785175
2,12,7,327.467154467625
3,12,7,325.78182588824995
4,12,7,324.015867775125
5,12,7,322.165309024375
6,12,7,320.25492582649997
7,12,7,319.2898284615
1,13,7,328.35306726724997
2,13,7,327.549061208125
3,13,7,325.89410291499996
4,13,7,324.13222629899997
5,13,7,322.2574492605
6,13,7,320.29943734487495
7,13,7,319.30527808575005
1,14,7,328.42034198725
2,14,7,327.646720292875
3,14,7,326.036834202125
4,14,7,324.2837864025
5,14,7,322.3798097545
6,14,7,320.357475459
7,14,7,319.32233440825
1,15,7,328.4942868245
2,15,7,327.76454974812503
3,15,7,326.220480179125
4,15,7,324.481762481125
5,15,7,322.5393601715
6,15,7,320.4312716662499
7,15,7,319.34120026525
1,16,7,328.5751259635
2,16,7,327.90548054812507
3,16,7,326.4459716445
4,16,7,324.72866355262505
5,16,7,322.74075805912497
6,16,7,320.52119702025004
7,16,7,319.36209687125
1,17,7,328.66294279425006
2,17,7,328.07065454862493
3,17,7,326.72541265074994
4,17,7,325.039533129875
5,17,7,322.99428419574997
6,17,7,320.633577821625
7,17,7,319.385194513
1,18,7,328.75802440825004
2,18,7,328.26761774100004
3,18,7,327.0798488873751
4,18,7,325.44472181212507
5,18,7,323.325326801
6,18,7,320.77717028975
7,18,7,319.41064390075
1,19,7,328.86072209725
2,19,7,328.520600310125
3,19,7,327.548981976125
4,19,7,325.965624652625
5,19,7,323.74878942575003
6,19,7,320.96124037237496
7,19,7,319.43866576924995
1,20,7,328.971536754
2,20,7,328.835677998375
3,20,7,328.149285633
4,20,7,326.62474123025004
5,20,7,324.28422161275
6,20,7,321.19371785037504
7,20,7,319.4697229125
1,21,7,329.09163212925
2,21,7,329.212821302375
3,21,7,328.88555794512496
4,21,7,327.44119960937496
5,21,7,324.952368027875
6,21,7,321.482058027125
7,21,7,319.5046738025
1,22,7,329.222360791
2,22,7,329.68678020462494
3,22,7,329.7897893055
4,22,7,328.40142655962495
5,22,7,325.758987510625
6,22,7,321.844271498
7,22,7,319.54504210125
1,23,7,329.367453532
2,23,7,330.255849830625
3,23,7,330.82254840424997
4,23,7,329.45914919812503
5,23,7,326.700288138125
6,23,7,322.289901415
7,23,7,319.59667427075
1,24,7,329.51611263924997
2,24,7,330.75333349350007
3,24,7,331.754420410375
4,24,7,330.506807105625
5,24,7,327.75070278450005
6,24,7,323.130999111625
7,24,7,320.2559203925
1,25,7,329.63638717599997
2,25,7,331.01806874975006
3,25,7,332.356195571375
4,25,7,331.40269626312494
5,25,7,328.809347477875
6,25,7,324.4471788725
7,25,7,321.76841449625
1,26,7,329.72464454675
2,26,7,331.112943817875
3,26,7,332.6553738435
4,26,7,332.049598928625
5,26,7,329.700237120625
6,26,7,325.652425978125
7,26,7,323.19407097425
1,27,7,329.8004826905
2,27,7,331.15789369912505
3,27,7,332.79948857675
4,27,7,332.469858906
5,27,7,330.37310506937496
6,27,7,326.5022807715
7,27,7,324.11439677050004
1,28,7,329.86955684775
2,28,7,331.194251192
3,28,7,332.87522430499996
4,28,7,332.728676548
5,28,7,330.81996126900003
6,28,7,327.084682053
7,28,7,324.75529159025
1,29,7,329.9325599525
2,29,7,331.22287210587496
3,29,7,332.91675840562505
4,29,7,332.871169400375
5,29,7,331.081689771375
6,29,7,327.47558286950004
7,29,7,325.209792445
1,30,7,329.989864691
2,30,7,331.23968687287504
3,30,7,332.92421889275
4,30,7,332.927574037125
5,30,7,331.20948261425
6,30,7,327.732394940125
7,30,7,325.54204399525
1,31,7,330.04082812325
2,31,7,331.269327251375
3,31,7,332.913576667
4,31,7,332.92615392712503
5,31,7,331.26116505925
6,31,7,327.89391794587505
7,31,7,325.788486673
1,32,7,330.0847427315
2,32,7,331.300905835875
3,32,7,332.91610336387504
4,32,7,332.92330657975003
5,32,7,331.312117330375
6,32,7,328.03430125700004
7,32,7,325.97584322525
1,33,7,330.12198914
2,33,7,331.311452358625
3,33,7,332.904203789125
4,33,7,332.90980893775003
5,33,7,331.33271159025
6,33,7,328.139243558
7,33,7,326.12518981
1,34,7,330.153134546
2,34,7,331.34165828
3,34,7,332.92507240249995
4,34,7,332.93537080062504
5,34,7,331.375135390625
6,34,7,328.22554817825
7,34,7,326.2516043855
1,35,7,330.177941676
2,35,7,331.3714707405
3,35,7,332.970783675625
4,35,7,332.99713531099997
5,35,7,331.453141930125
6,35,7,328.3266965775
7,35,7,326.3648123705
1,36,7,330.19645134974996
2,36,7,331.38969097200004
3,36,7,333.012742516625
4,36,7,333.0650572415
5,36,7,331.530537744375
6,36,7,328.42249743649995
7,36,7,326.47147942825
1,37,7,330.30666267125
2,37,7,331.456014995375
3,37,7,333.0496278395
4,37,7,333.128964881875
5,37,7,331.6072901205
6,37,7,328.51206851712504
7,37,7,326.5735981975
1,38,7,330.312286029
2,38,7,331.489261806875
3,38,7,333.1202784105001
4,38,7,333.22511228962503
5,38,7,331.72643872437493
6,38,7,328.62398232262495
7,38,7,326.6709925395
1,39,7,330.2135958865
2,39,7,331.487472098375
3,39,7,333.245658875125
4,39,7,333.396406321
5,39,7,331.91099649275003
6,39,7,328.760621598625
7,39,7,326.76209341375
1,40,7,330.2067572525
2,40,7,331.500437362875
3,40,7,333.33171950837493
4,40,7,333.55479720075
5,40,7,332.07755132475
6,40,7,328.878429101
7,40,7,326.8420284105
1,41,7,330.19383616625
2,41,7,331.503970145125
3,41,7,333.401976795625
4,41,7,333.70542284425
5,41,7,332.2385161745
6,41,7,328.97996408175
7,41,7,326.90389203575
1,42,7,330.17448528274997
2,42,7,331.506911797625
3,42,7,333.474222810125
4,42,7,333.843377780375
5,42,7,332.3757732825
6,42,7,329.058168874875
7,42,7,326.94243943775
1,43,7,330.14814191175003
2,43,7,331.51829151775
3,43,7,333.556288798125
4,43,7,333.9561423675
5,43,7,332.48244855074995
6,43,7,329.11508425975
7,43,7,326.9534196805
1,44,7,330.114976776
2,44,7,331.52497785375004
3,44,7,333.626565401875
4,44,7,334.06932357625
5,44,7,332.60341562425
6,44,7,329.15546963425
7,44,7,326.92460330025
1,45,7,330.074951713
2,45,7,331.510359623375
3,45,7,333.6616297515
4,45,7,334.15834347724996
5,45,7,332.6783876105
6,45,7,329.12720912049997
7,45,7,326.83683800525
1,46,7,330.0276131805
2,46,7,331.47750476000004
3,46,7,333.66390960962497
4,46,7,334.185131096625
5,46,7,332.667321133375
6,46,7,329.020812658
7,46,7,326.67682236275004
1,47,7,329.9727788815
2,47,7,331.432885734375
3,47,7,333.647688661
4,47,7,334.15944780825
5,47,7,332.57530925162496
6,47,7,328.83325058624996
7,47,7,326.432393551
1,48,7,329.91067681975005
2,48,7,331.3717530085
3,48,7,333.562430986375
4,48,7,334.02953430049996
5,48,7,332.38090867237497
6,48,7,328.53910928625
7,48,7,326.08343705325
1,49,7,329.841827701
2,49,7,331.29910894175
3,49,7,333.45541159749996
4,49,7,333.82787774249994
5,49,7,332.03505465412496
6,49,7,328.08858819524994
7,49,7,325.60838955475
1,50,7,329.76626651425
2,50,7,331.23100065725
3,50,7,333.32856896349995
4,50,7,333.52504190925
5,50,7,331.531816691375
6,50,7,327.476682586125
7,50,7,324.97841248124996
1,51,7,329.68401297025
2,51,7,331.14122181262496
3,51,7,333.11799318812496
4,51,7,333.069891496125
5,51,7,330.846187613
6,51,7,326.671058631625
7,51,7,324.15196930825
1,52,7,329.59544126024997
2,52,7,331.04494498574996
3,52,7,332.86939787999995
4,52,7,332.48368022750003
5,52,7,329.93553516225
6,52,7,325.607275535875
7,52,7,323.0664941535
1,53,7,329.4970376935
2,53,7,330.915813259
3,53,7,332.4658777035
4,53,7,331.63096584224996
5,53,7,328.795208436625
6,53,7,324.22942095287505
7,53,7,321.5331901345
1,54,7,329.3758004085
2,54,7,330.657852994875
3,54,7,331.79928955024997
4,54,7,330.563435687625
5,54,7,327.57092741199995
6,54,7,322.832885342875
7,54,7,319.99211371775004
1,55,7,329.23279244475
2,55,7,330.164485047375
3,55,7,330.798669441
4,55,7,329.39293864687505
5,55,7,326.41808325375
6,55,7,321.94463191025005
7,55,7,319.33781337475006
1,56,7,329.08873878325
2,56,7,329.55425301475
3,56,7,329.639355330375
4,56,7,328.19555720225
5,56,7,325.41145483237506
6,56,7,321.48901464875
7,56,7,319.28729062275
1,57,7,328.95414653975
2,57,7,329.03853689225
3,57,7,328.639906802375
4,57,7,327.13039050675
5,57,7,324.563853443875
6,57,7,321.135814039
7,57,7,319.24781584375
1,58,7,328.82981917924997
2,58,7,328.63304252075
3,58,7,327.855161777125
4,58,7,326.268394570625
5,58,7,323.868323348
6,58,7,320.84394362
7,58,7,319.21397199325
1,59,7,328.71575741525
2,59,7,328.311306372
3,59,7,327.237981083
4,59,7,325.59244326600003
5,59,7,323.343976868
6,59,7,320.628099610875
7,59,7,319.18402518050004
1,60,7,328.61102912749993
2,60,7,328.05796199024996
3,60,7,326.76962275525005
4,60,7,325.076673166
5,60,7,322.94253822825004
6,60,7,320.461584419375
7,60,7,319.15708805675
1,61,7,328.51481785025004
2,61,7,327.857864160125
3,61,7,326.41747068125
4,61,7,324.68636562612494
5,61,7,322.631719105375
6,61,7,320.328767314875
7,61,7,319.13279677875
1,62,7,328.42646165825
2,62,7,327.69568377825
3,62,7,326.146751208625
4,62,7,324.38850104287496
5,62,7,322.3962952005
6,62,7,320.22752723062496
7,62,7,319.110869627
1,63,7,328.34539462125
2,63,7,327.56437833375
3,63,7,325.939865027125
4,63,7,324.165445960625
5,63,7,322.221868781375
6,63,7,320.150099011625
7,63,7,319.09098437375
1,64,7,328.21903891525
2,64,7,327.431820050125
3,64,7,325.782675772375
4,64,7,323.99588063224996
5,64,7,322.08795504025
6,64,7,320.0889255715
7,64,7,319.07295196725
1,65,7,328.15129971199997
2,65,7,327.34215845537506
3,65,7,325.660408734875
4,65,7,323.866068461625
5,65,7,321.983471816125
6,65,7,320.03961847975
7,65,7,319.05662997950003
1,66,7,328.1417469255
2,66,7,327.290695635875
3,66,7,325.56048456725
4,66,7,323.7653513
5,66,7,321.90367833937506
6,66,7,319.99991726487497
7,66,7,319.04185566275
1,67,7,328.0861595025
2,67,7,327.224154598375
3,67,7,325.47851741075004
4,67,7,323.6846535905
5,67,7,321.84106365587496
6,67,7,319.96813189237497
7,67,7,319.02855852675
1,68,7,328.03664008425
2,68,7,327.16804935150003
3,68,7,325.41351943887497
4,68,7,323.62059491162495
5,68,7,321.79071760312496
6,68,7,319.942262842625
7,68,7,319.01670004325
1,69,7,327.99278425849997
2,69,7,327.12065319000004
3,69,7,325.361419118125
4,69,7,323.57026269125004
5,69,7,321.7512782065
6,69,7,319.92129172875
7,69,7,319.00623631225005
1,70,7,327.954531808
2,70,7,327.08082019525
3,70,7,325.31945049949996
4,70,7,323.530940195375
5,70,7,321.721389725125
6,70,7,319.904907984625
7,70,7,318.99712449325
1,71,7,327.9219832795
2,71,7,327.047593805875
3,71,7,325.28598344625
4,71,7,323.50100223375
5,71,7,321.69967753725
6,71,7,319.89273343
7,71,7,318.98935369275
1,72,7,327.89510652525
2,72,7,327.02039151575
3,72,7,325.25923740937503
4,72,7,323.478146226375
5,72,7,321.683558474375
6,72,7,319.88326459762504
7,72,7,318.98290638675
1,73,7,327.87366659775
2,73,7,326.998736057875
3,73,7,325.23899838524994
4,73,7,323.461040152
5,73,7,321.6701817195
6,73,7,319.87510910124996
7,73,7,318.977743815
1,74,7,327.85741833325
2,74,7,326.982373579875
3,74,7,325.2245599035
4,74,7,323.44920001537497
5,74,7,321.65995787450004
6,74,7,319.86858094825004
7,74,7,318.97385519774997
1,75,7,327.84642465575
2,75,7,326.97146497175
3,75,7,325.21507765812504
4,75,7,323.441403837125
5,75,7,321.65281874087503
6,75,7,319.863856482625
7,75,7,318.97123312925
1,76,7,327.84071061975
2,76,7,326.9659659687501
3,76,7,325.209806391
4,76,7,323.43612628375007
5,76,7,321.64838970212503
6,76,7,319.861398642125
7,76,7,318.96987898325006
1,77,7,327.839176814
2,77,7,326.96458251975
3,77,7,325.20806840875
4,77,7,323.43387795750004
5,77,7,321.646905544
6,77,7,319.86086318425
7,77,7,318.96952260349997
1,1,8,327.987307003
2,1,8,327.11529107424997
3,1,8,325.37188272450004
4,1,8,323.620864771
5,1,8,321.85911794575
6,1,8,320.09595827575004
7,1,8,319.2149198985
1,2,8,327.98876725125
2,2,8,327.11745363237503
3,2,8,325.3741643135
4,2,8,323.622319939
5,2,8,321.86044831062503
6,2,8,320.0968560795
7,2,8,319.21526680224997
1,3,8,327.99441671675
2,3,8,327.12391020562495
3,3,8,325.3808601128751
4,3,8,323.6279212995
5,3,8,321.865414162875
6,3,8,320.09993446774996
7,3,8,319.2165666775
1,4,8,328.00546517224996
2,4,8,327.13559799025
3,4,8,325.39255616925
4,4,8,323.638247498125
5,4,8,321.87372705912503
6,4,8,320.10474428087497
7,4,8,319.2191479095
1,5,8,328.02189703075
2,5,8,327.153309325375
3,5,8,325.4107431285
4,5,8,323.653997512375
5,5,8,321.88494467425
6,5,8,320.11788399225
7,5,8,319.23710902375
1,6,8,328.044293498
2,6,8,327.17716197675
3,6,8,325.436032627
4,6,8,323.676530295625
5,6,8,321.900914232625
6,6,8,320.20759820725
7,6,8,319.404393742
1,7,8,328.07153994099997
2,7,8,327.20696233900003
3,7,8,325.468293587875
4,7,8,323.705985958
5,7,8,321.923129731875
6,7,8,320.212779515625
7,7,8,319.39706904474997
1,8,8,328.10368314325
2,8,8,327.24266542975
3,8,8,325.50712334474997
4,8,8,323.742146345375
5,8,8,321.951527531875
6,8,8,320.1472819245
7,8,8,319.24320250275
1,9,8,328.14213083575
2,9,8,327.284792384125
3,9,8,325.55352262675
4,9,8,323.78700062812504
5,9,8,321.98745045274995
6,9,8,320.166621972875
7,9,8,319.2527529755
1,10,8,328.11452052975
2,10,8,327.29885031337506
3,10,8,325.61145582712504
4,10,8,323.84437157649995
5,10,8,322.032905511125
6,10,8,320.19028621387497
7,10,8,319.26377300125
1,11,8,328.04589286450005
2,11,8,327.29871225425
3,11,8,325.68379672849994
4,11,8,323.917100775625
5,11,8,322.09029338437495
6,11,8,320.21939314537497
7,11,8,319.27633926025
1,12,8,328.17332631125
2,12,8,327.40432839262496
3,12,8,325.77410210899995
4,12,8,324.00941948450003
5,12,8,322.163049403125
6,12,8,320.29407974275006
7,12,8,319.36802590425003
1,13,8,328.3534440375
2,13,8,327.54464212274996
3,13,8,325.88451794387504
4,13,8,324.124608732125
5,13,8,322.25396641712496
6,13,8,320.371185194375
7,13,8,319.450459339
1,14,8,328.42078025424996
2,14,8,327.64094228424995
3,14,8,326.024165193625
4,14,8,324.27340602337495
5,14,8,322.37305143787495
6,14,8,320.38809692462496
7,14,8,319.38967694725
1,15,8,328.49450776175
2,15,8,327.756678401875
3,15,8,326.2028831135
4,15,8,324.466507297375
5,15,8,322.5288782825
6,15,8,320.50663024962495
7,15,8,319.501601344
1,16,8,328.57554314325
2,16,8,327.897074394875
3,16,8,326.427878966125
4,16,8,324.711511196625
5,16,8,322.72880016399995
6,16,8,320.66207968225
7,16,8,319.65242914400005
1,17,8,328.6628315245
2,17,8,328.063101516375
3,17,8,326.7104477425
4,17,8,325.02548710275
5,17,8,322.98352872474993
6,17,8,320.69434004275
7,17,8,319.51507286475
1,18,8,328.75726115925
2,18,8,328.262645208875
3,18,8,327.06695886187504
4,18,8,325.42620721500003
5,18,8,323.307557463125
6,18,8,320.769500240625
7,18,8,319.41041151975
1,19,8,328.860089656
2,19,8,328.516256738
3,19,8,327.53393592475
4,19,8,325.942031451625
5,19,8,323.730278654875
6,19,8,320.9552131615
7,19,8,319.43848388699996
1,20,8,328.97138056924996
2,20,8,328.830741921875
3,20,8,328.12807126175005
4,20,8,326.594137373
5,20,8,324.26880215374996
6,20,8,321.1924047915
7,20,8,319.4694407725
1,21,8,329.09199990724994
2,21,8,329.20455290062506
3,21,8,328.854526985625
4,21,8,327.39228656487495
5,21,8,324.919958272125
6,21,8,321.475764869125
7,21,8,319.5042382465
1,22,8,329.223120801
2,22,8,329.659397007875
3,22,8,329.73932798799996
4,22,8,328.3635870385
5,22,8,325.725485310875
6,22,8,321.825582700875
7,22,8,319.54438609575
1,23,8,329.36894652925
2,23,8,330.21362233775
3,23,8,330.762148496625
4,23,8,329.42951535950004
5,23,8,326.645108032
6,23,8,322.24654874374994
7,23,8,319.5959132955
1,24,8,329.5175017295
2,24,8,330.726448481625
3,24,8,331.707952769
4,24,8,330.46415849312496
5,24,8,327.66068671525
6,24,8,323.054700211625
7,24,8,320.23583367475004
1,25,8,329.63710379925
2,25,8,331.018444032
3,25,8,332.34063248237504
4,25,8,331.36772681749994
5,25,8,328.746376060125
6,25,8,324.385914153875
7,25,8,321.7330491225
1,26,8,329.7247797215
2,26,8,331.11452533612504
3,26,8,332.641071937
4,26,8,332.01708999425
5,26,8,329.67017167525
6,26,8,325.6238096065
7,26,8,323.16358292775
1,27,8,329.94314410050004
2,27,8,331.214831955375
3,27,8,332.767246572
4,27,8,332.42924924975
5,27,8,330.32869631637504
6,27,8,326.5352351485
7,27,8,324.22360283
1,28,8,330.25116553625
2,28,8,331.36665553299997
3,28,8,332.845483610875
4,28,8,332.68127568287497
5,28,8,330.76175010487503
6,28,8,327.23185108712505
7,28,8,325.09393163825
1,29,8,330.17148533750003
2,29,8,331.330312225625
3,29,8,332.890025037375
4,29,8,332.8218953105
5,29,8,331.025081511625
6,29,8,327.55498908412505
7,29,8,325.412694805
1,30,8,330.114189322
2,30,8,331.305630868
3,30,8,332.91253337499995
4,30,8,332.88296624325
5,30,8,331.16237640950004
6,30,8,327.80822791225
7,30,8,325.72964115599996
1,31,8,330.31149461175
2,31,8,331.41048486725003
3,31,8,332.91167463625
4,31,8,332.892423701
5,31,8,331.23343196525
6,31,8,328.083417082
7,31,8,326.17094348575
1,32,8,330.23118232449997
2,32,8,331.363102827375
3,32,8,332.891684612625
4,32,8,332.89389604974997
5,32,8,331.290049665875
6,32,8,328.117212164
7,32,8,326.15377120075
1,33,8,330.351249789
2,33,8,331.423408281
3,33,8,332.892919389375
4,33,8,332.891876625125
5,33,8,331.31194271812495
6,33,8,328.156370965875
7,33,8,326.18233774
1,34,8,330.6301238005
2,34,8,331.584963338125
3,34,8,332.92685669825005
4,34,8,332.919595094875
5,34,8,331.355777034625
6,34,8,328.34959068200004
7,34,8,326.51290696374997
1,35,8,330.67999409075
2,35,8,331.61856703025
3,35,8,332.949967649125
4,35,8,332.968192502
5,35,8,331.434564598375
6,35,8,328.51833566262496
7,35,8,326.761131804
1,36,8,330.579393903
2,36,8,331.578607942625
3,36,8,332.992159990375
4,36,8,333.03263143525
5,36,8,331.51121205725
6,36,8,328.563012280625
7,36,8,326.76236531875
1,37,8,330.4348030785
2,37,8,331.52127906775
3,37,8,333.043883261875
4,37,8,333.11163205549997
5,37,8,331.59743915425
6,37,8,328.557426601375
7,37,8,326.6632275385
1,38,8,330.3116763705
2,38,8,331.482699602625
3,38,8,333.108272824125
4,38,8,333.22257470725
5,38,8,331.73245541762503
6,38,8,328.62212267987496
7,38,8,326.6616611255
1,39,8,330.21334016900005
2,39,8,331.472872288625
3,39,8,333.21690936225
4,39,8,333.3779008395
5,39,8,331.904437857875
6,39,8,328.75181609862506
7,39,8,326.74914384425
1,40,8,330.33963548975
2,40,8,331.56197480325
3,40,8,333.30762167337497
4,40,8,333.525180638625
5,40,8,332.060215141875
6,40,8,328.91723424024997
7,40,8,326.933470244
1,41,8,330.61565906475
2,41,8,331.71671326924996
3,41,8,333.37925756175
4,41,8,333.66421165675
5,41,8,332.22021717775
6,41,8,329.13936280549996
7,41,8,327.22596691924997
1,42,8,330.6222579525
2,42,8,331.737520255125
3,42,8,333.4594876445
4,42,8,333.79749214387505
5,42,8,332.3561006945
6,42,8,329.231173059125
7,42,8,327.27893628575004
1,43,8,330.3071173435
2,43,8,331.600560745125
3,43,8,333.538292713875
4,43,8,333.92279377887496
5,43,8,332.47755092725004
6,43,8,329.1764551105
7,43,8,327.06081464325
1,44,8,330.1150527995
2,44,8,331.52016786175
3,44,8,333.598366354625
4,44,8,334.03443198625
5,44,8,332.59396248637495
6,44,8,329.15165418325
7,44,8,326.91279758099995
1,45,8,330.38369977950003
2,45,8,331.65681059637495
3,45,8,333.63292184424995
4,45,8,334.1148084295
5,45,8,332.65112384737495
6,45,8,329.235895101
7,45,8,327.06323709099996
1,46,8,330.65249014200003
2,46,8,331.783684483375
3,46,8,333.637935482125
4,46,8,334.145438005
5,46,8,332.64691548149995
6,46,8,329.28490762525
7,46,8,327.20586815800004
1,47,8,330.45777946225
2,47,8,331.67136094212503
3,47,8,333.619239328875
4,47,8,334.120305166875
5,47,8,332.56915254024995
6,47,8,329.07982618887496
7,47,8,326.90842139525
1,48,8,330.07966378000003
2,48,8,331.451654020125
3,48,8,333.54575300449994
4,48,8,334.0049154175
5,48,8,332.37872872925004
6,48,8,328.63751423912504
7,48,8,326.25954010600003
1,49,8,329.84217398225
2,49,8,331.302786419375
3,49,8,333.44813932275
4,49,8,333.805281126875
5,49,8,332.043274388
6,49,8,328.10536292012495
7,49,8,325.601859529
1,50,8,329.76725653849996
2,50,8,331.23422881050004
3,50,8,333.316749834625
4,50,8,333.494907237125
5,50,8,331.527374729875
6,50,8,327.483821305625
7,50,8,324.970409039
1,51,8,329.68640129675003
2,51,8,331.14919726175003
3,51,8,333.10642145599996
4,51,8,333.034654698375
5,51,8,330.83271826325
6,51,8,326.67056635337497
7,51,8,324.14415589174996
1,52,8,329.59974842950004
2,52,8,331.0531008495
3,52,8,332.847761827375
4,52,8,332.45193354187506
5,52,8,329.943610988
6,52,8,325.61612594
7,52,8,323.05982660250004
1,53,8,329.503767093
2,53,8,330.91925500125
3,53,8,332.44397909812506
4,53,8,331.613725909625
5,53,8,328.78494983775005
6,53,8,324.20683067037504
7,53,8,321.51799819775
1,54,8,329.3842600705
2,54,8,330.654534249125
3,54,8,331.772872247375
4,54,8,330.54422087325
5,54,8,327.53106737162506
6,54,8,322.78816433262506
7,54,8,319.9816996015
1,55,8,329.23971680175003
2,55,8,330.159175328875
3,55,8,330.78201182887506
4,55,8,329.37619896112506
5,55,8,326.385667065375
6,55,8,321.9221064970001
7,55,8,319.33988698375
1,56,8,329.093170624
2,56,8,329.555749930625
3,56,8,329.623397378
4,56,8,328.16150167975
5,56,8,325.38400790475004
6,56,8,321.4810202645
7,56,8,319.28856256025006
1,57,8,328.95768733849997
2,57,8,329.031996602625
3,57,8,328.60675617199996
4,57,8,327.091769271125
5,57,8,324.54433510212505
6,57,8,321.13051238800006
7,57,8,319.24868663675
1,58,8,328.8328316835
2,58,8,328.622823087375
3,58,8,327.82444322825
4,58,8,326.24162905850005
5,58,8,323.85891380537504
6,58,8,320.842659126875
7,58,8,319.21467679475
1,59,8,328.718115709
2,59,8,328.30269887325
3,59,8,327.21431870587503
4,59,8,325.567876427625
5,59,8,323.32847508637497
6,59,8,320.62358820937504
7,59,8,319.18462372700003
1,60,8,328.61268397125
2,60,8,328.05141742200004
3,60,8,326.75253014425
4,60,8,325.05858285837496
5,60,8,322.92858226775
6,60,8,320.456265618875
7,60,8,319.15762300325
1,61,8,328.44173652949996
2,61,8,327.816417263625
3,61,8,326.406112099375
4,61,8,324.6745984515
5,61,8,322.62301163462496
6,61,8,320.375421784625
7,61,8,319.232891002
1,62,8,328.19205287775003
2,62,8,327.57422066987505
3,62,8,326.137492456625
4,62,8,324.379478500625
5,62,8,322.390234816125
6,62,8,320.38766174624993
7,62,8,319.43521441025
1,63,8,328.10029961575003
2,63,8,327.43874535487504
3,63,8,325.931168487875
4,63,8,324.15552762374995
5,63,8,322.21547599524996
6,63,8,320.29217623037493
7,63,8,319.379309836
1,64,8,328.13532856924996
2,64,8,327.387125245625
3,64,8,325.77404918450003
4,64,8,323.98559726925004
5,64,8,322.08088504725
6,64,8,320.1184545435
7,64,8,319.137157084
1,65,8,328.15241876925
2,65,8,327.33950145100005
3,65,8,325.6510634745
4,65,8,323.85652908975
5,65,8,321.9781073065
6,65,8,320.03799161775
7,65,8,319.05728398575
1,66,8,328.1426633995
2,66,8,327.288067382
3,66,8,325.552225830375
4,66,8,323.7578653255
5,66,8,321.900610629625
6,66,8,319.999426909625
7,66,8,319.04238291474996
1,67,8,328.08705731925
