idxcell,idycell,idzcell,x_center_um,y_center_um,z_center_um,region_type,temperature_K,cell_volume_um3
4,68,8,0.015,0.143,0.07500000000000001,CORE,323.619221849,4.000000000000002e-08
5,68,8,0.017,0.143,0.07500000000000001,CORE,321.79384111062507,3.999999999999998e-08
6,68,8,0.019,0.143,0.07500000000000001,CORE,319.944950122625,4.0000000000000054e-08
7,68,8,0.025,0.143,0.07500000000000001,X+,319.0170919605,2.0000000000000004e-07
1,69,8,0.005,0.145,0.07500000000000001,X-,327.99304468575,2.000000000000001e-07
2,69,8,0.011,0.145,0.07500000000000001,CORE,327.119525599,4.000000000000002e-08
3,69,8,0.013000000000000001,0.145,0.07500000000000001,CORE,325.35916053287497,4.000000000000002e-08
4,69,8,0.015,0.145,0.07500000000000001,CORE,323.570503467,4.000000000000002e-08
5,69,8,0.017,0.145,0.07500000000000001,CORE,321.755848735,3.999999999999998e-08
6,69,8,0.019,0.145,0.07500000000000001,CORE,319.92479117475,4.0000000000000054e-08
7,69,8,0.025,0.145,0.07500000000000001,X+,319.00657726000003,2.0000000000000004e-07
1,70,8,0.005,0.147,0.07500000000000001,X-,327.95472224475,2.000000000000001e-07
2,70,8,0.011,0.147,0.07500000000000001,CORE,327.080120283375,4.000000000000002e-08
3,70,8,0.013000000000000001,0.147,0.07500000000000001,CORE,325.31915374525,4.000000000000002e-08
4,70,8,0.015,0.147,0.07500000000000001,CORE,323.533738667875,4.000000000000002e-08
5,70,8,0.017,0.147,0.07500000000000001,CORE,321.72732484925007,3.999999999999998e-08
6,70,8,0.019,0.147,0.07500000000000001,CORE,319.908711034875,4.0000000000000054e-08
7,70,8,0.025,0.147,0.07500000000000001,X+,318.99746053850004,2.0000000000000004e-07
1,71,8,0.005,0.149,0.07500000000000001,X-,327.922189567,2.000000000000001e-07
2,71,8,0.011,0.149,0.07500000000000001,CORE,327.047547903625,4.000000000000002e-08
3,71,8,0.013000000000000001,0.149,0.07500000000000001,CORE,325.287819545375,4.000000000000002e-08
4,71,8,0.015,0.149,0.07500000000000001,CORE,323.50655240025,4.000000000000002e-08
5,71,8,0.017,0.149,0.07500000000000001,CORE,321.70663698862495,3.999999999999998e-08
6,71,8,0.019,0.149,0.07500000000000001,CORE,319.89629479637506,4.0000000000000054e-08
7,71,8,0.025,0.149,0.07500000000000001,X+,318.98968756550005,2.0000000000000004e-07
1,72,8,0.005,0.151,0.07500000000000001,X-,327.895234105,2.000000000000001e-07
2,72,8,0.011,0.151,0.07500000000000001,CORE,327.021375259125,4.000000000000002e-08
3,72,8,0.013000000000000001,0.151,0.07500000000000001,CORE,325.263389505625,4.000000000000002e-08
4,72,8,0.015,0.151,0.07500000000000001,CORE,323.4856249755,4.000000000000002e-08
5,72,8,0.017,0.151,0.07500000000000001,CORE,321.69112576875006,3.999999999999998e-08
6,72,8,0.019,0.151,0.07500000000000001,CORE,319.88675743299996,4.0000000000000054e-08
7,72,8,0.025,0.151,0.07500000000000001,X+,318.9832506815,2.0000000000000004e-07
1,73,8,0.005,0.153,0.07500000000000001,X-,327.873693885,2.000000000000001e-07
2,73,8,0.011,0.153,0.07500000000000001,CORE,327.000619957875,4.000000000000002e-08
3,73,8,0.013000000000000001,0.153,0.07500000000000001,CORE,325.24483327350003,4.000000000000002e-08
4,73,8,0.015,0.153,0.07500000000000001,CORE,323.46969015350004,4.000000000000002e-08
5,73,8,0.017,0.153,0.07500000000000001,CORE,321.67864655600005,3.999999999999998e-08
6,73,8,0.019,0.153,0.07500000000000001,CORE,319.87908448474997,4.0000000000000054e-08
7,73,8,0.025,0.153,0.07500000000000001,X+,318.97813564825,2.0000000000000004e-07
1,74,8,0.005,0.155,0.07500000000000001,X-,327.85744196725,2.000000000000001e-07
2,74,8,0.011,0.155,0.07500000000000001,CORE,326.985042942375,4.000000000000002e-08
3,74,8,0.013000000000000001,0.155,0.07500000000000001,CORE,325.23134131637505,4.000000000000002e-08
4,74,8,0.015,0.155,0.07500000000000001,CORE,323.45777921437497,4.000000000000002e-08
5,74,8,0.017,0.155,0.07500000000000001,CORE,321.668153981875,3.999999999999998e-08
6,74,8,0.019,0.155,0.07500000000000001,CORE,319.87255720549996,4.0000000000000054e-08
7,74,8,0.025,0.155,0.07500000000000001,X+,318.97432616074997,2.0000000000000004e-07
1,75,8,0.005,0.157,0.07500000000000001,X-,327.84653883275,2.000000000000001e-07
2,75,8,0.011,0.157,0.07500000000000001,CORE,326.974530770375,4.000000000000002e-08
3,75,8,0.013000000000000001,0.157,0.07500000000000001,CORE,325.22195274487495,4.000000000000002e-08
4,75,8,0.015,0.157,0.07500000000000001,CORE,323.448863960125,4.000000000000002e-08
5,75,8,0.017,0.157,0.07500000000000001,CORE,321.65904483137496,3.999999999999998e-08
6,75,8,0.019,0.157,0.07500000000000001,CORE,319.8668025405,4.0000000000000054e-08
7,75,8,0.025,0.157,0.07500000000000001,X+,318.97186055674996,2.0000000000000004e-07
1,76,8,0.005,0.159,0.07500000000000001,X-,327.840968552,2.000000000000001e-07
2,76,8,0.011,0.159,0.07500000000000001,CORE,326.9693163985,4.000000000000002e-08
3,76,8,0.013000000000000001,0.159,0.07500000000000001,CORE,325.2172901705,4.000000000000002e-08
4,76,8,0.015,0.159,0.07500000000000001,CORE,323.443358695375,4.000000000000002e-08
5,76,8,0.017,0.159,0.07500000000000001,CORE,321.65315933625,3.999999999999998e-08
6,76,8,0.019,0.159,0.07500000000000001,CORE,319.86357980175,4.0000000000000054e-08
7,76,8,0.025,0.159,0.07500000000000001,X+,318.97064222575,2.0000000000000004e-07
1,77,8,0.005,0.165,0.07500000000000001,X-,327.839516071,1.0000000000000004e-06
2,77,8,0.011,0.165,0.07500000000000001,Y+,326.96811751275,2.000000000000001e-07
3,77,8,0.013000000000000001,0.165,0.07500000000000001,Y+,325.21635467625,2.000000000000001e-07
4,77,8,0.015,0.165,0.07500000000000001,Y+,323.44160738725,2.000000000000001e-07
5,77,8,0.017,0.165,0.07500000000000001,Y+,321.651503425,1.999999999999999e-07
6,77,8,0.019,0.165,0.07500000000000001,Y+,319.86304815075,2.0000000000000026e-07
7,77,8,0.025,0.165,0.07500000000000001,X+,318.97031382800003,1.0000000000000002e-06
1,1,9,0.005,0.005,0.08499999999999999,X-,327.987095381,9.999999999999995e-07
2,1,9,0.011,0.005,0.08499999999999999,Y-,327.10627252150005,1.999999999999999e-07
3,1,9,0.013000000000000001,0.005,0.08499999999999999,Y-,325.3556492035,1.999999999999999e-07
4,1,9,0.015,0.005,0.08499999999999999,Y-,323.610626004,1.999999999999999e-07
5,1,9,0.017,0.005,0.08499999999999999,Y-,321.85531168600005,1.9999999999999975e-07
6,1,9,0.019,0.005,0.08499999999999999,Y-,320.095128532,2.000000000000001e-07
7,1,9,0.025,0.005,0.08499999999999999,X+,319.215036955,9.999999999999993e-07
1,2,9,0.005,0.011,0.08499999999999999,X-,327.988496799,1.999999999999999e-07
2,2,9,0.011,0.011,0.08499999999999999,Z+,327.10906628074997,3.999999999999998e-08
3,2,9,0.013000000000000001,0.011,0.08499999999999999,Z+,325.3584732475,3.999999999999998e-08
4,2,9,0.015,0.011,0.08499999999999999,Z+,323.61184075325,3.999999999999998e-08
5,2,9,0.017,0.011,0.08499999999999999,Z+,321.856674039,3.999999999999994e-08
6,2,9,0.019,0.011,0.08499999999999999,Z+,320.09616629975,4.000000000000002e-08
7,2,9,0.025,0.011,0.08499999999999999,X+,319.2153552955,1.9999999999999989e-07
1,3,9,0.005,0.013000000000000001,0.08499999999999999,X-,327.9941468115,1.999999999999999e-07
2,3,9,0.011,0.013000000000000001,0.08499999999999999,Z+,327.1167999125,3.999999999999998e-08
3,3,9,0.013000000000000001,0.013000000000000001,0.08499999999999999,Z+,325.36626473875,3.999999999999998e-08
4,3,9,0.015,0.013000000000000001,0.08499999999999999,Z+,323.61726188425,3.999999999999998e-08
5,3,9,0.017,0.013000000000000001,0.08499999999999999,Z+,321.86200185075,3.999999999999994e-08
6,3,9,0.019,0.013000000000000001,0.08499999999999999,Z+,320.099577571,4.000000000000002e-08
7,3,9,0.025,0.013000000000000001,0.08499999999999999,X+,319.216598745,1.9999999999999989e-07
1,4,9,0.005,0.015,0.08499999999999999,X-,328.0053715415,1.999999999999999e-07
2,4,9,0.011,0.015,0.08499999999999999,Z+,327.12980322,3.999999999999998e-08
3,4,9,0.013000000000000001,0.015,0.08499999999999999,Z+,325.379757671,3.999999999999998e-08
4,4,9,0.015,0.015,0.08499999999999999,Z+,323.62836333125,3.999999999999998e-08
5,4,9,0.017,0.015,0.08499999999999999,Z+,321.87090793725,3.999999999999994e-08
6,4,9,0.019,0.015,0.08499999999999999,Z+,320.10476999525,4.000000000000002e-08
7,4,9,0.025,0.015,0.08499999999999999,X+,319.219170335,1.9999999999999989e-07
1,5,9,0.005,0.017,0.08499999999999999,X-,328.022084959,1.9999999999999975e-07
2,5,9,0.011,0.017,0.08499999999999999,Z+,327.14909549425,3.999999999999994e-08
3,5,9,0.013000000000000001,0.017,0.08499999999999999,Z+,325.40093114750005,3.999999999999994e-08
4,5,9,0.015,0.017,0.08499999999999999,Z+,323.645935916,3.999999999999994e-08
5,5,9,0.017,0.017,0.08499999999999999,Z+,321.88251064675,3.999999999999991e-08
6,5,9,0.019,0.017,0.08499999999999999,Z+,320.125066258,3.999999999999998e-08
7,5,9,0.025,0.017,0.08499999999999999,X+,319.25122678900004,1.9999999999999973e-07
1,6,9,0.005,0.019,0.08499999999999999,X-,328.045037165,2.000000000000001e-07
2,6,9,0.011,0.019,0.08499999999999999,Z+,327.17466578050005,4.000000000000002e-08
3,6,9,0.013000000000000001,0.019,0.08499999999999999,Z+,325.42900374925,4.000000000000002e-08
4,6,9,0.015,0.019,0.08499999999999999,Z+,323.67041777125,4.000000000000002e-08
5,6,9,0.017,0.019,0.08499999999999999,Z+,321.89901566525,3.999999999999998e-08
6,6,9,0.019,0.019,0.08499999999999999,Z+,320.2957229625,4.0000000000000054e-08
7,6,9,0.025,0.019,0.08499999999999999,X+,319.5805370345,2.0000000000000004e-07
1,7,9,0.005,0.020999999999999998,0.08499999999999999,X-,328.0720030115,1.9999999999999975e-07
2,7,9,0.011,0.020999999999999998,0.08499999999999999,Z+,327.20527000000004,3.999999999999994e-08
3,7,9,0.013000000000000001,0.020999999999999998,0.08499999999999999,Z+,325.46287487875003,3.999999999999994e-08
4,7,9,0.015,0.020999999999999998,0.08499999999999999,Z+,323.70130531250004,3.999999999999994e-08
5,7,9,0.017,0.020999999999999998,0.08499999999999999,Z+,321.922120231,3.999999999999991e-08
6,7,9,0.019,0.020999999999999998,0.08499999999999999,Z+,320.29400750425,3.999999999999998e-08
7,7,9,0.025,0.020999999999999998,0.08499999999999999,X+,319.5591724025,1.9999999999999973e-07
1,8,9,0.005,0.023,0.08499999999999999,X-,328.1035296915,2.000000000000001e-07
2,8,9,0.011,0.023,0.08499999999999999,Z+,327.241066797,4.000000000000002e-08
3,8,9,0.013000000000000001,0.023,0.08499999999999999,Z+,325.5026276415,4.000000000000002e-08
4,8,9,0.015,0.023,0.08499999999999999,Z+,323.738765424,4.000000000000002e-08
5,8,9,0.017,0.023,0.08499999999999999,Z+,321.95165215450004,3.999999999999998e-08
6,8,9,0.019,0.023,0.08499999999999999,Z+,320.1478664965,4.0000000000000054e-08
7,8,9,0.025,0.023,0.08499999999999999,X+,319.2433081515,2.0000000000000004e-07
1,9,9,0.005,0.025,0.08499999999999999,X-,328.1420535935,1.9999999999999975e-07
2,9,9,0.011,0.025,0.08499999999999999,Z+,327.28331938375,3.999999999999994e-08
3,9,9,0.013000000000000001,0.025,0.08499999999999999,Z+,325.54932745675,3.999999999999994e-08
4,9,9,0.015,0.025,0.08499999999999999,Z+,323.7842578275,3.999999999999994e-08
5,9,9,0.017,0.025,0.08499999999999999,Z+,321.98862386999997,3.999999999999991e-08
6,9,9,0.019,0.025,0.08499999999999999,Z+,320.167819439,3.999999999999998e-08
7,9,9,0.025,0.025,0.08499999999999999,X+,319.2528370535,1.9999999999999973e-07
1,10,9,0.005,0.027,0.08499999999999999,X-,328.0425508295,2.000000000000001e-07
2,10,9,0.011,0.027,0.08499999999999999,Z+,327.261112526,4.000000000000002e-08
3,10,9,0.013000000000000001,0.027,0.08499999999999999,Z+,325.60667724225004,4.000000000000002e-08
4,10,9,0.015,0.027,0.08499999999999999,Z+,323.8412569165,4.000000000000002e-08
5,10,9,0.017,0.027,0.08499999999999999,Z+,322.03470444000004,3.999999999999998e-08
6,10,9,0.019,0.027,0.08499999999999999,Z+,320.192217474,4.0000000000000054e-08
7,10,9,0.025,0.027,0.08499999999999999,X+,319.263859639,2.0000000000000004e-07
1,11,9,0.005,0.028999999999999998,0.08499999999999999,X-,327.855421556,1.9999999999999975e-07
2,11,9,0.011,0.028999999999999998,0.08499999999999999,Z+,327.20168592675,3.999999999999994e-08
3,11,9,0.013000000000000001,0.028999999999999998,0.08499999999999999,Z+,325.67904706125,3.999999999999994e-08
4,11,9,0.015,0.028999999999999998,0.08499999999999999,Z+,323.913664214,3.999999999999994e-08
5,11,9,0.017,0.028999999999999998,0.08499999999999999,Z+,322.0913400695,3.999999999999991e-08
6,11,9,0.019,0.028999999999999998,0.08499999999999999,Z+,320.22101207625,3.999999999999998e-08
7,11,9,0.025,0.028999999999999998,0.08499999999999999,X+,319.2765286165,1.9999999999999973e-07
1,12,9,0.005,0.031,0.08499999999999999,X-,328.05482538399997,2.000000000000001e-07
2,12,9,0.011,0.031,0.08499999999999999,Z+,327.34271498975,4.000000000000002e-08
3,12,9,0.013000000000000001,0.031,0.08499999999999999,Z+,325.7685884495,4.000000000000002e-08
4,12,9,0.015,0.031,0.08499999999999999,Z+,324.00550222225,4.000000000000002e-08
5,12,9,0.017,0.031,0.08499999999999999,Z+,322.16281855249997,3.999999999999998e-08
6,12,9,0.019,0.031,0.08499999999999999,Z+,320.33359494825,4.0000000000000054e-08
7,12,9,0.025,0.031,0.08499999999999999,X+,319.4459849325,2.0000000000000004e-07
1,13,9,0.005,0.033,0.08499999999999999,X-,328.3537181345,2.000000000000001e-07
2,13,9,0.011,0.033,0.08499999999999999,Z+,327.5420559125,4.000000000000002e-08
3,13,9,0.013000000000000001,0.033,0.08499999999999999,Z+,325.879215078,4.000000000000002e-08
4,13,9,0.015,0.033,0.08499999999999999,Z+,324.12245559925,4.000000000000002e-08
5,13,9,0.017,0.033,0.08499999999999999,Z+,322.25519209175,3.999999999999998e-08
6,13,9,0.019,0.033,0.08499999999999999,Z+,320.4444865625,4.0000000000000054e-08
7,13,9,0.025,0.033,0.08499999999999999,X+,319.5954636745,2.0000000000000004e-07
1,14,9,0.005,0.035,0.08499999999999999,X-,328.4208708265,1.9999999999999938e-07
2,14,9,0.011,0.035,0.08499999999999999,Z+,327.63799038474997,3.9999999999999875e-08
3,14,9,0.013000000000000001,0.035,0.08499999999999999,Z+,326.01876631249996,3.9999999999999875e-08
4,14,9,0.015,0.035,0.08499999999999999,Z+,324.2717742715,3.9999999999999875e-08
5,14,9,0.017,0.035,0.08499999999999999,Z+,322.37471516225,3.999999999999984e-08
6,14,9,0.019,0.035,0.08499999999999999,Z+,320.422600938,3.999999999999991e-08
7,14,9,0.025,0.035,0.08499999999999999,X+,319.4568974125,1.9999999999999933e-07
1,15,9,0.005,0.037,0.08499999999999999,X-,328.49440542,2.000000000000001e-07
2,15,9,0.011,0.037,0.08499999999999999,Z+,327.753252604,4.000000000000002e-08
3,15,9,0.013000000000000001,0.037,0.08499999999999999,Z+,326.1963242435,4.000000000000002e-08
4,15,9,0.015,0.037,0.08499999999999999,Z+,324.463702355,4.000000000000002e-08
5,15,9,0.017,0.037,0.08499999999999999,Z+,322.52922683350005,3.999999999999998e-08
6,15,9,0.019,0.037,0.08499999999999999,Z+,320.586760297,4.0000000000000054e-08
7,15,9,0.025,0.037,0.08499999999999999,X+,319.661922938,2.0000000000000004e-07
1,16,9,0.005,0.039,0.08499999999999999,X-,328.5760223735,2.000000000000001e-07
2,16,9,0.011,0.039,0.08499999999999999,Z+,327.8916989645,4.000000000000002e-08
3,16,9,0.013000000000000001,0.039,0.08499999999999999,Z+,326.41964719225,4.000000000000002e-08
4,16,9,0.015,0.039,0.08499999999999999,Z+,324.708606359,4.000000000000002e-08
5,16,9,0.017,0.039,0.08499999999999999,Z+,322.7276852425,3.999999999999998e-08
6,16,9,0.019,0.039,0.08499999999999999,Z+,320.80640318525,4.0000000000000054e-08
7,16,9,0.025,0.039,0.08499999999999999,X+,319.9427297745,2.0000000000000004e-07
1,17,9,0.005,0.041,0.08499999999999999,X-,328.663092774,2.000000000000001e-07
2,17,9,0.011,0.041,0.08499999999999999,Z+,328.05785826299996,4.000000000000002e-08
3,17,9,0.013000000000000001,0.041,0.08499999999999999,Z+,326.70050460824996,4.000000000000002e-08
4,17,9,0.015,0.041,0.08499999999999999,Z+,325.018571539,4.000000000000002e-08
5,17,9,0.017,0.041,0.08499999999999999,Z+,322.9805564885,3.999999999999998e-08
6,17,9,0.019,0.041,0.08499999999999999,Z+,320.75863524774996,4.0000000000000054e-08
7,17,9,0.025,0.041,0.08499999999999999,X+,319.644915132,2.0000000000000004e-07
1,18,9,0.005,0.043,0.08499999999999999,X-,328.756815382,1.9999999999999938e-07
2,18,9,0.011,0.043,0.08499999999999999,Z+,328.26100762000004,3.9999999999999875e-08
3,18,9,0.013000000000000001,0.043,0.08499999999999999,Z+,327.06015071225,3.9999999999999875e-08
4,18,9,0.015,0.043,0.08499999999999999,Z+,325.41599190025,3.9999999999999875e-08
5,18,9,0.017,0.043,0.08499999999999999,Z+,323.30352612424997,3.999999999999984e-08
6,18,9,0.019,0.043,0.08499999999999999,Z+,320.77012027975,3.999999999999991e-08
7,18,9,0.025,0.043,0.08499999999999999,X+,319.41007054500005,1.9999999999999933e-07
1,19,9,0.005,0.045,0.08499999999999999,X-,328.85951013249996,2.000000000000001e-07
2,19,9,0.011,0.045,0.08499999999999999,Z+,328.510157883,4.000000000000002e-08
3,19,9,0.013000000000000001,0.045,0.08499999999999999,Z+,327.5195505595,4.000000000000002e-08
4,19,9,0.015,0.045,0.08499999999999999,Z+,325.926243257,4.000000000000002e-08
5,19,9,0.017,0.045,0.08499999999999999,Z+,323.7179962005,3.999999999999998e-08
6,19,9,0.019,0.045,0.08499999999999999,Z+,320.94994933425005,4.0000000000000054e-08
7,19,9,0.025,0.045,0.08499999999999999,X+,319.438097296,2.0000000000000004e-07
1,20,9,0.005,0.047,0.08499999999999999,X-,328.9709584815,2.000000000000001e-07
2,20,9,0.011,0.047,0.08499999999999999,Z+,328.8173498325,4.000000000000002e-08
3,20,9,0.013000000000000001,0.047,0.08499999999999999,Z+,328.10158211400005,4.000000000000002e-08
4,20,9,0.015,0.047,0.08499999999999999,Z+,326.57103916475,4.000000000000002e-08
5,20,9,0.017,0.047,0.08499999999999999,Z+,324.24456436574997,3.999999999999998e-08
6,20,9,0.019,0.047,0.08499999999999999,Z+,321.17766448775,4.0000000000000054e-08
7,20,9,0.025,0.047,0.08499999999999999,X+,319.468855529,2.0000000000000004e-07
1,21,9,0.005,0.049,0.08499999999999999,X-,329.0918782405,2.000000000000001e-07
2,21,9,0.011,0.049,0.08499999999999999,Z+,329.19313511725,4.000000000000002e-08
3,21,9,0.013000000000000001,0.049,0.08499999999999999,Z+,328.82247517875,4.000000000000002e-08
4,21,9,0.015,0.049,0.08499999999999999,Z+,327.36194541775,4.000000000000002e-08
5,21,9,0.017,0.049,0.08499999999999999,Z+,324.90223413425,3.999999999999998e-08
6,21,9,0.019,0.049,0.08499999999999999,Z+,321.46729546525,4.0000000000000054e-08
7,21,9,0.025,0.049,0.08499999999999999,X+,319.503455134,2.0000000000000004e-07
1,22,9,0.005,0.051000000000000004,0.08499999999999999,X-,329.22304313300003,1.9999999999999938e-07
2,22,9,0.011,0.051000000000000004,0.08499999999999999,Z+,329.6542217885,3.9999999999999875e-08
3,22,9,0.013000000000000001,0.051000000000000004,0.08499999999999999,Z+,329.71059001875,3.9999999999999875e-08
4,22,9,0.015,0.051000000000000004,0.08499999999999999,Z+,328.32986234149996,3.9999999999999875e-08
5,22,9,0.017,0.051000000000000004,0.08499999999999999,Z+,325.707454269,3.999999999999984e-08
6,22,9,0.019,0.051000000000000004,0.08499999999999999,Z+,321.8172094475,3.999999999999991e-08
7,22,9,0.025,0.051000000000000004,0.08499999999999999,X+,319.5434554465,1.9999999999999933e-07
1,23,9,0.005,0.053,0.08499999999999999,X-,329.3687165215,2.000000000000001e-07
2,23,9,0.011,0.053,0.08499999999999999,Z+,330.207623962,4.000000000000002e-08
3,23,9,0.013000000000000001,0.053,0.08499999999999999,Z+,330.73128886725,4.000000000000002e-08
4,23,9,0.015,0.053,0.08499999999999999,Z+,329.38924054875,4.000000000000002e-08
5,23,9,0.017,0.053,0.08499999999999999,Z+,326.59554576275,3.999999999999998e-08
6,23,9,0.019,0.053,0.08499999999999999,Z+,322.2119675175,4.0000000000000054e-08
