idxcell,idycell,idzcell,Temperature
1,234,1,299.02417962003454
1,235,1,299.04145077720204
1,236,1,299.0587219343696
1,237,1,299.07599309153716
1,238,1,299.09326424870466
1,239,1,299.1105354058722
1,240,1,299.1278065630397
1,241,1,299.14507772020727
1,242,1,299.16234887737477
1,243,1,299.1796200345423
1,244,1,299.1968911917098
1,245,1,299.2141623488774
1,246,1,299.2314335060449
1,247,1,299.24870466321244
1,248,1,299.26597582038
1,249,1,299.2832469775475
1,250,1,299.30051813471505
1,251,1,299.31778929188255
1,252,1,299.3350604490501
1,253,1,299.3523316062176
1,254,1,299.36960276338516
1,255,1,299.38687392055266
1,256,1,299.4041450777202
1,257,1,299.4214162348877
1,258,1,299.4386873920553
1,259,1,299.45595854922277
1,260,1,299.4732297063903
1,261,1,299.4905008635579
1,262,1,299.5077720207254
1,263,1,299.52504317789294
1,264,1,299.54231433506044
1,265,1,299.559585492228
1,266,1,299.5768566493955
1,267,1,299.59412780656305
1,268,1,299.61139896373055
1,269,1,299.6286701208981
1,270,1,299.6459412780656
1,271,1,299.66321243523316
1,272,1,299.6804835924007
1,273,1,299.6977547495682
1,274,1,299.7150259067358
1,275,1,299.7322970639033
1,276,1,299.74956822107083
1,277,1,299.76683937823833
1,278,1,299.7841105354059
1,279,1,299.8013816925734
1,280,1,299.81865284974094
1,281,1,299.83592400690844
1,282,1,299.853195164076
1,283,1,299.8704663212435
1,284,1,299.88773747841105
1,285,1,299.9050086355786
1,286,1,299.9222797927461
1,287,1,299.93955094991367
1,288,1,299.95682210708117
1,289,1,299.9740932642487
1,290,1,299.9913644214162
1,291,1,300.0086355785838
1,292,1,300.0259067357513
1,293,1,300.04317789291883
1,294,1,300.06044905008633
1,295,1,300.0777202072539
1,296,1,300.0949913644214
1,297,1,300.11226252158895
1,298,1,300.1295336787565
1,299,1,300.146804835924
1,300,1,300.16407599309156
1,301,1,300.18134715025906
1,302,1,300.1986183074266
1,303,1,300.2158894645941
1,304,1,300.23316062176167
1,305,1,300.25043177892917
1,306,1,300.2677029360967
1,307,1,300.2849740932642
1,308,1,300.3022452504318
1,309,1,300.3195164075993
1,310,1,300.33678756476684
1,311,1,300.3540587219344
1,312,1,300.3713298791019
1,313,1,300.38860103626945
1,314,1,300.40587219343695
1,315,1,300.4231433506045
1,316,1,300.440414507772
1,317,1,300.45768566493956
1,318,1,300.47495682210706
1,319,1,300.4922279792746
1,320,1,300.5094991364421
1,321,1,300.5267702936097
1,322,1,300.54404145077723
1,323,1,300.5613126079447
1,324,1,300.5785837651123
1,325,1,300.5958549222798
1,326,1,300.61312607944734
1,327,1,300.63039723661484
1,328,1,300.6476683937824
1,329,1,300.6649395509499
1,330,1,300.68221070811745
1,331,1,300.69948186528495
1,332,1,300.7167530224525
1,333,1,300.73402417962
1,334,1,300.75129533678756
