# branch	q_real(1/m)	f(THz)	vg(m/s)
6	2.0293989790e+09	1.9098460000	3379.6492964248
6	2.1421399441e+09	1.9671240000	3002.7549714294
6	2.2549425163e+09	2.0176340000	2633.9154362146
6	2.3676834814e+09	2.0616720000	2289.6034439006
6	2.4804244465e+09	2.0998000000	1980.4069415332
6	2.5931654116e+09	2.1327420000	1712.9252160263
6	2.7059063767e+09	2.1612710000	1487.4369232039
6	2.8186473418e+09	2.1861210000	1300.5424620126
6	2.9313883069e+09	2.2079430000	1147.0866997075
6	3.0441292720e+09	2.2272860000	1021.5243853900
6	3.1568702371e+09	2.2446020000	918.6446551502
6	3.2696112022e+09	2.2602530000	834.0168813858
6	3.3823521673e+09	2.2745320000	763.8098471690
6	3.4951547395e+09	2.2876710000	705.5031139965
6	3.6078957046e+09	2.2998570000	656.7917772891
6	3.7206366697e+09	2.3112410000	615.5507153295
6	3.8333776349e+09	2.3219470000	580.6072749935
6	3.9461186000e+09	2.3320770000	550.8468329848
6	4.0588595651e+09	2.3417150000	525.4612874137
6	4.1716005302e+09	2.3509340000	503.7818643025
6	4.2843414953e+09	2.3597940000	485.3069831679
6	4.3970824604e+09	2.3683500000	469.6465258562
6	4.5098234255e+09	2.3766480000	456.3825086314
6	4.6225643906e+09	2.3847280000	445.2641412517
6	4.7353053557e+09	2.3926270000	436.0684990580
6	4.8480463208e+09	2.4003770000	428.4834509923
6	4.9608488930e+09	2.4080080000	422.6054191244
6	5.0735898581e+09	2.4155470000	418.2902574835
6	5.1863308232e+09	2.4230190000	415.1693122541
6	5.2990717883e+09	2.4304460000	413.2465870682
6	5.4118127534e+09	2.4378490000	412.4663507609
6	5.5245537185e+09	2.4452480000	412.6614098377
6	5.6372946836e+09	2.4526580000	413.7760331339
6	5.7500356487e+09	2.4600970000	415.7544894847
6	5.8627766138e+09	2.4675780000	418.4574509780
6	5.9755175789e+09	2.4751140000	421.8849176138
6	6.0882585441e+09	2.4827180000	425.9532926449
6	6.2009995092e+09	2.4904000000	430.4335089579
6	6.3138020813e+09	2.4981690000	435.5036596686
6	6.4265430465e+09	2.5060330000	441.0285727261
6	6.5392840116e+09	2.5139960000	446.6295547896
6	6.6520249767e+09	2.5220610000	452.1748056882
6	6.7647659418e+09	2.5302230000	457.3299384331
6	6.8775069069e+09	2.5384730000	461.7327004531
6	6.9902478720e+09	2.5467930000	464.9093768473
6	7.1029888371e+09	2.5551570000	466.2747903852
6	7.2157298022e+09	2.5635260000	465.2994950010
6	7.3284707673e+09	2.5718550000	461.5655069587
6	7.4412117324e+09	2.5800900000	454.6548425222
6	7.5539526975e+09	2.5881710000	444.2609802851
6	7.6666936626e+09	2.5960330000	430.1052644233
6	7.7794346277e+09	2.6036060000	411.9079582844
6	7.8922371999e+09	2.6108190000	389.8444453017
6	8.0049781650e+09	2.6176000000	363.8130438815
6	8.1177191301e+09	2.6238750000	333.6903493015
6	8.2304600952e+09	2.6295750000	299.8893978441
6	8.3432010603e+09	2.6346370000	262.9953667397
6	8.4559420254e+09	2.6390130000	224.9031155919
6	8.5686829905e+09	2.6427080000	191.0742985520
6	8.6814239557e+09	2.6458700000	177.0579106022
6	8.7941649208e+09	2.6490620000	202.7778431622
6	8.9069058859e+09	2.6531470000	249.9264085917
6	9.0196468510e+09	2.6580310000	278.6279584690
6	9.1323878161e+09	2.6631460000	283.6716288843
6	9.2451287812e+09	2.6682110000	277.7161122776
6	9.3579313534e+09	2.6731150000	267.3529470888
6	9.4706723185e+09	2.6778080000	254.8028855126
6	9.5834132836e+09	2.6822590000	240.8700943100
6	9.6961542487e+09	2.6864520000	226.1013356353
6	9.8088952138e+09	2.6903730000	210.6359374004
6	9.9216361789e+09	2.6940110000	194.6132275175
6	1.0034377144e+10	2.6973570000	178.1446683160
6	1.0147118109e+10	2.7004040000	161.2859909609
6	1.0259859074e+10	2.7031450000	144.1207921994
6	1.0372600039e+10	2.7055760000	126.7048031962
6	1.0485341004e+10	2.7076920000	109.0380239513
6	1.0598081970e+10	2.7094890000	91.1483200472
6	1.0710822935e+10	2.7109630000	73.0714577695
6	1.0823625507e+10	2.7121120000	54.9080607181
6	1.0936366472e+10	2.7129340000	36.6711064452
6	1.1049107437e+10	2.7134280000	18.3634188050
6	1.1161848402e+10	2.7135930000	9.1956421937
7	0.0000000000e+00	0.5908210000	631.3226349708
7	1.1274096511e+08	0.6021490000	1226.6150718918
7	2.2548193021e+08	0.6348400000	2325.6893731152
7	3.3822289532e+08	0.6856100000	3221.1777292868
7	4.5096386042e+08	0.7504370000	3899.4817361926
7	5.6370482553e+08	0.8255490000	4386.2377296456
7	6.7644579063e+08	0.9078440000	4996.9678210024
7	7.8924836283e+08	1.0049220000	6655.0185352706
7	9.0198932793e+08	1.1467350000	7892.3410390249
7	1.0147302930e+09	1.2881510000	7865.7572734105
7	1.1274712581e+09	1.4290100000	7832.1792466124
7	1.2402122232e+09	1.5692210000	7793.3067591570
7	1.3529531884e+09	1.7086850000	7748.6382305616
7	1.4656941535e+09	1.8472930000	7697.1983654417
7	1.5784351186e+09	1.9849110000	7637.1480353586
7	1.6911760837e+09	2.1213640000	7565.3662950830
7	1.8039170488e+09	2.2564060000	6899.5460690946
7	1.9166580139e+09	2.3689650000	3392.1330773423
7	2.0293989790e+09	2.3781380000	490.4899814952
7	2.1421399441e+09	2.3865670000	466.0917117581
7	2.2549425163e+09	2.3948690000	468.1532016075
7	2.3676834814e+09	2.4033720000	483.9137040476
7	2.4804244465e+09	2.4122350000	506.5126913782
7	2.5931654116e+09	2.4215490000	533.1800537399
7	2.7059063767e+09	2.4313690000	562.6061087597
7	2.8186473418e+09	2.4417390000	594.2614103720
7	2.9313883069e+09	2.4526950000	627.7837060054
7	3.0441292720e+09	2.4642680000	663.0615333303
7	3.1568702371e+09	2.4764900000	699.9555644347
7	3.2696112022e+09	2.4893870000	738.3822025714
7	3.3823521673e+09	2.5029880000	778.0731282891
7	3.4951547395e+09	2.5173170000	819.2750673059
7	3.6078957046e+09	2.5323970000	861.9381949557
7	3.7206366697e+09	2.5482490000	905.3806379253
7	3.8333776349e+09	2.5648880000	949.6590483671
7	3.9461186000e+09	2.5823290000	994.4669048746
7	4.0588595651e+09	2.6005760000	1039.4698204589
7	4.1716005302e+09	2.6196320000	1084.3891392959
7	4.2843414953e+09	2.6394910000	1128.7790120673
7	4.3970824604e+09	2.6601400000	1172.1935894545
7	4.5098234255e+09	2.6815570000	1214.2706188863
7	4.6225643906e+09	2.7037160000	1254.5921166265
7	4.7353053557e+09	2.7265800000	1292.7122333568
7	4.8480463208e+09	2.7501070000	1327.9337586568
7	4.9608488930e+09	2.7742480000	1360.6390165376
7	5.0735898581e+09	2.7989490000	1390.6040243460
7	5.1863308232e+09	2.8241520000	1416.8534029717
7	5.2990717883e+09	2.8497950000	1439.6195837966
7	5.4118127534e+09	2.8758150000	1458.7911044914
7	5.5245537185e+09	2.9021460000	1474.3400994735
7	5.6372946836e+09	2.9287240000	1486.2387031604
7	5.7500356487e+09	2.9554820000	1494.4869155524
7	5.8627766138e+09	2.9823560000	1499.1683333964
7	5.9755175789e+09	3.0092820000	1500.2272255278
7	6.0882585441e+09	3.0361940000	1497.3849361225
7	6.2009995092e+09	3.0630180000	1489.6214219791
7	6.3138020813e+09	3.0896660000	1476.0267321615
7	6.4265430465e+09	3.1160020000	1452.5213484502
7	6.5392840116e+09	3.1417920000	1414.8192154561
7	6.6520249767e+09	3.1667750000	1370.7358640912
7	6.7647659418e+09	3.1909830000	1333.4517148331
7	6.8775069069e+09	3.2146280000	1305.3074766039
7	6.9902478720e+09	3.2378260000	1281.3988069003
7	7.1029888371e+09	3.2606130000	1258.4654325808
7	7.2157298022e+09	3.2829880000	1235.1140745253
7	7.3284707673e+09	3.3049370000	1210.8710178329
7	7.4412117324e+09	3.3264420000	1185.6248001738
7	7.5539526975e+09	3.3474850000	1159.2639592186
7	7.6666936626e+09	3.3680440000	1131.8442261319
7	7.7794346277e+09	3.3881030000	1103.1199331898
7	7.8922371999e+09	3.4076420000	1073.7019158796
7	8.0049781650e+09	3.4266450000	1043.6496578196
7	8.1177191301e+09	3.4450950000	1012.4680711083
7	8.2304600952e+09	3.4629790000	980.5341136720
7	8.3432010603e+09	3.4802830000	947.7920543460
7	8.4559420254e+09	3.4969920000	914.3812210422
7	8.5686829905e+09	3.5130970000	880.3573449255
7	8.6814239557e+09	3.5285850000	845.6925604135
7	8.7941649208e+09	3.5434460000	810.4704642534
7	8.9069058859e+09	3.5576700000	774.7746531925
7	9.0196468510e+09	3.5712500000	738.6329928130
7	9.1323878161e+09	3.5841770000	702.0176175326
7	9.2451287812e+09	3.5964430000	664.8026184565
7	9.3579313534e+09	3.6080410000	627.4450794291
7	9.4706723185e+09	3.6189660000	589.9143795168
7	9.5834132836e+09	3.6292110000	551.8778595338
7	9.6961542487e+09	3.6387710000	513.5626837267
7	9.8088952138e+09	3.6476410000	474.9688520956
7	9.9216361789e+09	3.6558160000	436.1799613876
7	1.0034377144e+10	3.6632940000	397.1960116028
7	1.0147118109e+10	3.6700700000	357.9612715764
7	1.0259859074e+10	3.6761400000	318.5872036380
7	1.0372600039e+10	3.6815030000	279.1016733699
7	1.0485341004e+10	3.6861560000	239.4768151898
7	1.0598081970e+10	3.6900970000	199.7126290976
7	1.0710822935e+10	3.6933230000	159.8211792694
7	1.0823625507e+10	3.6958340000	119.9285648867
7	1.0936366472e+10	3.6976280000	80.0020870851
7	1.1049107437e+10	3.6987050000	40.0149763338
7	1.1161848402e+10	3.6990640000	20.0074881669
8	0.0000000000e+00	2.2469390000	26.2493786256
8	1.1274096511e+08	2.2474100000	52.4430260865
8	2.2548193021e+08	2.2488210000	104.7745898433
8	3.3822289532e+08	2.2511700000	156.8832289409
8	4.5096386042e+08	2.2544510000	208.6574810497
8	5.6370482553e+08	2.2586580000	259.9858838399
8	6.7644579063e+08	2.2637810000	310.6163759550
8	7.8924836283e+08	2.2698080000	360.5935758172
8	9.0198932793e+08	2.2767250000	409.7076581028
8	1.0147302930e+09	2.2845110000	457.5249975100
8	1.1274712581e+09	2.2931440000	503.7539987201
8	1.2402122232e+09	2.3025890000	547.7258877554
8	1.3529531884e+09	2.3128000000	588.3260413197
8	1.4656941535e+09	2.3237020000	623.1580193261
8	1.5784351186e+09	2.3351630000	647.1224201945
8	1.6911760837e+09	2.3469250000	649.1844732925
8	1.8039170488e+09	2.3584600000	1081.4632531434
8	1.9166580139e+09	2.3857350000	1097.9039467625
8	2.0293989790e+09	2.3978600000	719.0713539646
8	2.1421399441e+09	2.4115400000	778.6581456788
8	2.2549425163e+09	2.4258110000	786.0962239191
8	2.3676834814e+09	2.4397580000	748.6367368964
8	2.4804244465e+09	2.4526770000	692.5154539325
8	2.5931654116e+09	2.4646100000	652.8348645876
8	2.7059063767e+09	2.4761050000	641.1034543950
8	2.8186473418e+09	2.4876170000	649.0730109629
8	2.9313883069e+09	2.4993980000	667.7986823391
8	3.0441292720e+09	2.5115820000	692.4875883501
8	3.1568702371e+09	2.5242490000	720.7154233265
8	3.2696112022e+09	2.5374460000	751.2561016425
8	3.3823521673e+09	2.5512090000	783.2547108835
8	3.4951547395e+09	2.5655620000	816.6842760087
8	3.6078957046e+09	2.5805250000	851.3214080594
8	3.7206366697e+09	2.5961130000	886.4041763074
8	3.8333776349e+09	2.6123350000	921.9606594564
8	3.9461186000e+09	2.6291990000	957.7957984294
8	4.0588595651e+09	2.6467070000	993.6309374024
8	4.1716005302e+09	2.6648570000	1029.2152861338
8	4.2843414953e+09	2.6836420000	1064.2701887995
8	4.3970824604e+09	2.7030500000	1098.6005863226
8	4.5098234255e+09	2.7230670000	1131.8720917143
8	4.6225643906e+09	2.7436690000	1163.7503179858
8	4.7353053557e+09	2.7648300000	1194.0402060602
8	4.8480463208e+09	2.7865190000	1222.1570430064
8	4.9608488930e+09	2.8087010000	1248.4828255425
8	5.0735898581e+09	2.8313350000	1272.8440731019
8	5.1863308232e+09	2.8543790000	1294.3841683011
8	5.2990717883e+09	2.8777860000	1313.3048987542
8	5.4118127534e+09	2.9015090000	1329.5226677140
8	5.5245537185e+09	2.9254980000	1342.9538784332
8	5.6372946836e+09	2.9497030000	1353.6263964944
8	5.7500356487e+09	2.9740750000	1361.5959530623
8	5.8627766138e+09	2.9985660000	1366.9461448841
8	5.9755175789e+09	3.0231300000	1369.8998966190
8	6.0882585441e+09	3.0477270000	1370.8751920032
8	6.2009995092e+09	3.0723260000	1370.4171643368
8	6.3138020813e+09	3.0969200000	1371.3364773777
8	6.4265430465e+09	3.1215520000	1377.9251843517
8	6.5392840116e+09	3.1463690000	1393.1676579273
8	6.6520249767e+09	3.1715480000	1410.3049911065
8	6.7647659418e+09	3.1969800000	1416.5468815652
8	6.8775069069e+09	3.2223830000	1409.7476794584
8	6.9902478720e+09	3.2475710000	1395.0625175308
8	7.1029888371e+09	3.2724470000	1376.0581903305
8	7.2157298022e+09	3.2969530000	1354.2951704721
8	7.3284707673e+09	3.3210480000	1330.4979630981
8	7.4412117324e+09	3.3447000000	1305.0288207798
8	7.5539526975e+09	3.3678810000	1278.1663993413
8	7.6666936626e+09	3.3905690000	1250.0221611121
8	7.7794346277e+09	3.4127400000	1220.4019908374
8	7.8922371999e+09	3.4343770000	1190.1482343990
8	8.0049781650e+09	3.4554620000	1159.2360936362
8	8.1177191301e+09	3.4759780000	1127.1349427054
8	8.2304600952e+09	3.4959110000	1094.2814210498
8	8.3432010603e+09	3.5152480000	1060.6755286692
8	8.4559420254e+09	3.5339750000	1026.4287278933
8	8.5686829905e+09	3.5520830000	991.5688843044
8	8.6814239557e+09	3.5695590000	956.1517290675
8	8.7941649208e+09	3.5863960000	920.2051277649
8	8.9069058859e+09	3.6025820000	883.7848115614
8	9.0196468510e+09	3.6181120000	846.9743772042
8	9.1323878161e+09	3.6329770000	809.7180935285
8	9.2451287812e+09	3.6471700000	771.9165167119
8	9.3579313534e+09	3.6606860000	734.0018182657
8	9.4706723185e+09	3.6735180000	695.9429205683
8	9.5834132836e+09	3.6856610000	657.4326856844
8	9.6961542487e+09	3.6971110000	618.6995261413
8	9.8088952138e+09	3.7078640000	579.7434419389
8	9.9216361789e+09	3.7179160000	540.5644330773
8	1.0034377144e+10	3.7272630000	501.1903651388
8	1.0147118109e+10	3.7359020000	461.6769692883
8	1.0259859074e+10	3.7438310000	421.9963799434
8	1.0372600039e+10	3.7510460000	382.1485971041
8	1.0485341004e+10	3.7575450000	342.1614863527
8	1.0598081970e+10	3.7633250000	301.9235853597
8	1.0710822935e+10	3.7683800000	261.1684775406
8	1.0823625507e+10	3.7727000000	219.4650950469
8	1.0936366472e+10	3.7762580000	174.1598900321
8	1.1049107437e+10	3.7789500000	109.4560076874
8	1.1161848402e+10	3.7801860000	68.8837197055
9	0.0000000000e+00	2.2469410000	156.7717666113
9	1.1274096511e+08	2.2497540000	311.6486736191
9	2.2548193021e+08	2.2581250000	615.2441939231
9	3.3822289532e+08	2.2718330000	901.5351875534
9	4.5096386042e+08	2.2904780000	1155.4463744291
9	5.6370482553e+08	2.3132980000	1159.8491364491
9	6.7644579063e+08	2.3321010000	587.0231635985
9	7.8924836283e+08	2.3343700000	136.7547793330
9	9.0198932793e+08	2.3370100000	157.8306587427
9	1.0147302930e+09	2.3400340000	179.6772753483
9	1.1274712581e+09	2.3434580000	202.6385152502
9	1.2402122232e+09	2.3473060000	227.2716900963
9	1.3529531884e+09	2.3516140000	254.5799608533
9	1.4656941535e+09	2.3564420000	286.7089773665
9	1.5784351186e+09	2.3619030000	328.5909477214
9	1.6911760837e+09	2.3682340000	390.8426588145
9	1.8039170488e+09	2.3759290000	596.7135816236
9	1.9166580139e+09	2.3896480000	1507.3329490411
9	2.0293989790e+09	2.4300220000	1366.6953546424
9	2.1421399441e+09	2.4386940000	516.6817869809
9	2.2549425163e+09	2.4485690000	600.2556997939
9	2.3676834814e+09	2.4602410000	715.8668119880
9	2.4804244465e+09	2.4742590000	843.1567924147
9	2.5931654116e+09	2.4904990000	950.3278223448
9	2.7059063767e+09	2.5083630000	1027.2925609478
9	2.8186473418e+09	2.5273650000	1082.8843978461
9	2.9313883069e+09	2.5472240000	1126.2989752333
9	3.0441292720e+09	2.5677840000	1162.6356946896
9	3.1568702371e+09	2.5889470000	1194.2909963018
9	3.2696112022e+09	2.6106430000	1222.5745624430
9	3.3823521673e+09	2.6328210000	1247.7585182982
9	3.4951547395e+09	2.6554330000	1270.8806341765
9	3.6078957046e+09	2.6784410000	1292.2385184559
9	3.7206366697e+09	2.7018070000	1311.1592489090
9	3.8333776349e+09	2.7254940000	1328.1293885937
9	3.9461186000e+09	2.7494690000	1343.2325342573
9	4.0588595651e+09	2.7736980000	1356.5244170645
9	4.1716005302e+09	2.7981500000	1368.0050370155
9	4.2843414953e+09	2.8227910000	1377.7022596924
9	4.3970824604e+09	2.8475910000	1385.6718162603
9	4.5098234255e+09	2.8725180000	1391.9415723015
9	4.6225643906e+09	2.8975430000	1396.5672589807
9	4.7353053557e+09	2.9226360000	1399.4931451333
9	4.8480463208e+09	2.9477660000	1400.4201990366
9	4.9608488930e+09	2.9729060000	1400.1416193272
9	5.0735898581e+09	2.9980260000	1398.6850432435
9	5.1863308232e+09	3.0231000000	1395.3690389373
9	5.2990717883e+09	3.0481010000	1390.5204275988
9	5.4118127534e+09	3.0730010000	1384.1949403928
9	5.5245537185e+09	3.0977750000	1376.4483084842
9	5.6372946836e+09	3.1223970000	1367.3362630377
9	5.7500356487e+09	3.1468440000	1356.8866696358
9	5.8627766138e+09	3.1710910000	1345.0716626960
9	5.9755175789e+09	3.1951140000	1331.9748389656
9	6.0882585441e+09	3.2188910000	1317.6797951918
9	6.2009995092e+09	3.2424010000	1301.8029819173
9	6.3138020813e+09	3.2656210000	1285.0881993547
9	6.4265430465e+09	3.2885310000	1267.6053436097
9	6.5392840116e+09	3.3111110000	1248.6567475742
9	6.6520249767e+09	3.3333410000	1228.6492594074
9	6.7647659418e+09	3.3552030000	1207.6386102739
9	6.8775069069e+09	3.3766790000	1185.6248001738
9	6.9902478720e+09	3.3977510000	1162.6356946896
9	7.1029888371e+09	3.4184020000	1138.6991594036
9	7.2157298022e+09	3.4386150000	1113.8987910630
9	7.3284707673e+09	3.4583760000	1088.2624552503
9	7.4412117324e+09	3.4776690000	1061.7622863830
9	7.5539526975e+09	3.4964790000	1034.4540156259
9	7.6666936626e+09	3.5147920000	1006.3933741440
9	7.7794346277e+09	3.5325950000	977.3690523771
9	7.8922371999e+09	3.5498760000	947.8674611541
9	8.0049781650e+09	3.5666200000	917.9480155901
9	8.1177191301e+09	3.5828180000	887.1286814500
9	8.2304600952e+09	3.5984560000	855.6684389146
9	8.3432010603e+09	3.6135250000	823.6230191487
9	8.4559420254e+09	3.6280130000	790.9924221523
9	8.5686829905e+09	3.6419110000	757.8323790901
9	8.6814239557e+09	3.6552090000	724.1707555447
9	8.7941649208e+09	3.6678990000	690.0075515160
9	8.9069058859e+09	3.6799710000	655.3427670040
9	9.0196468510e+09	3.6914170000	620.2599987560
9	9.1323878161e+09	3.7022300000	584.7592467718
9	9.2451287812e+09	3.7124020000	548.6627376174
9	9.3579313534e+09	3.7219250000	512.3638014856
9	9.4706723185e+09	3.7307940000	475.8605507325
9	9.5834132836e+09	3.7390020000	438.8829228809
9	9.6961542487e+09	3.7465440000	401.5987736228
9	9.8088952138e+09	3.7534140000	363.9802373759
9	9.9216361789e+09	3.7596060000	326.1109108873
9	1.0034377144e+10	3.7651170000	287.9907941571
9	1.0147118109e+10	3.7699410000	249.6477527676
9	1.0259859074e+10	3.7740760000	211.1653834661
9	1.0372600039e+10	3.7775190000	172.5158206702
9	1.0485341004e+10	3.7802670000	133.7547955447
9	1.0598081970e+10	3.7823190000	94.9937704191
9	1.0710822935e+10	3.7836760000	56.4959650616
9	1.0823625507e+10	3.7843470000	18.9155622667
9	1.0936366472e+10	3.7843550000	-15.1031456636
9	1.1049107437e+10	3.7838050000	-29.8997699207
9	1.1161848402e+10	3.7832820000	-29.1473991958
10	0.0000000000e+00	2.3259050000	9.4742980177
10	1.1274096511e+08	2.3260750000	19.0043272003
10	2.2548193021e+08	2.3265870000	38.1201167302
10	3.3822289532e+08	2.3274430000	57.3195030074
10	4.5096386042e+08	2.3286440000	76.6860827789
10	5.6370482553e+08	2.3301950000	251.1803597999
10	6.7644579063e+08	2.3376580000	658.8131547049
10	7.8924836283e+08	2.3538440000	766.6235022337
10	9.0198932793e+08	2.3651770000	650.5498868304
10	1.0147302930e+09	2.3771900000	494.8370123504
10	1.1274712581e+09	2.3829350000	277.4854695904
10	1.2402122232e+09	2.3871480000	246.8890601095
10	1.3529531884e+09	2.3917950000	271.4107726261
10	1.4656941535e+09	2.3968880000	296.7963181971
10	1.5784351186e+09	2.4024460000	323.3243526468
10	1.6911760837e+09	2.4084910000	351.4685908760
10	1.8039170488e+09	2.4150590000	382.1207315217
10	1.9166580139e+09	2.4222040000	2935.4440473045
10	2.0293989790e+09	2.5204020000	6081.0781826909
10	2.1421399441e+09	2.6404330000	4698.4975203761
10	2.2549425163e+09	2.6890610000	2811.4264270295
10	2.3676834814e+09	2.7413530000	3008.7583946124
10	2.4804244465e+09	2.7970350000	3175.8961578784
10	2.5931654116e+09	2.8553250000	3298.8391074499
10	2.7059063767e+09	2.9154190000	3378.8133289526
10	2.8186473418e+09	2.9765790000	3420.7231648900
10	2.9313883069e+09	3.0381770000	3431.1727582919
10	3.0441292720e+09	3.0997120000	3417.0170424301
10	3.1568702371e+09	3.1608020000	3384.4700421809
10	3.2696112022e+09	3.2211690000	3338.8540837837
10	3.3823521673e+09	3.2806220000	3283.5911764521
10	3.4951547395e+09	3.3390380000	3223.8079708199
10	3.6078957046e+09	3.3963450000	3161.8240387638
10	3.7206366697e+09	3.4525050000	3097.3988122431
10	3.8333776349e+09	3.5075000000	3031.8310968438
10	3.9461186000e+09	3.5613070000	2963.4210920392
10	4.0588595651e+09	3.6138470000	2885.6482515465
10	4.1716005302e+09	3.6648630000	2790.8495402042
10	4.2843414953e+09	3.7140010000	2706.2217664398
10	4.3970824604e+09	3.7619800000	2676.8235770024
10	4.5098234255e+09	3.8100630000	2695.8279042027
10	4.6225643906e+09	3.8587240000	2724.3065294208
10	4.7353053557e+09	3.9078290000	2726.6472383428
10	4.8480463208e+09	3.9565740000	2675.0338013186
10	4.9608488930e+09	4.0038530000	2593.8278160353
10	5.0735898581e+09	4.0496830000	2525.3741366304
10	5.1863308232e+09	4.0944800000	2473.2097663680
